fancyname,company,purchases,ads,sharesinfo,shareslocation,unrestrictedinternet,usersinteract,game,age_rating,Parentalguidance,Downloads,categorygame,low_price_item,top_price_item,price,paidapp,rating,numberreviews,cleaned_numberReviews
Solitaire,tripledot studios limited,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,card,,,free,0.0,4.8,"30,868",30868
Carrom Disc Pool,miniclip.com,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,sports,0.99,99.99,free,0.0,4.4,"872,884",872884
Archero,habby,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,action,0.59,89.99,free,0.0,4.5,"616,461",616461
Baby Touch Sounds,appquiz,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,educational,1.99,1.99,free,0.0,3.8,"2,472",2472
Snakebird,noumenon games,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,5.23,5.23,free,0.0,4.5,"1,956",1956
PIT STOP RACING : MANAGER,gabangman studio,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,racing,0.89,109.99,free,0.0,4.1,"12,607",12607
Legend of Blades,amusinggame,1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,role playing,1.09,324.99,free,0.0,4.3,"43,14",4314
Skido: Spite and Malice,pb softworks,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,card,,,free,0.0,4.0,"2,455",2455
aquapark.io,voodoo,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,action,0.99,3.59,free,0.0,4.2,"636,594",636594
Cats are Cute,kkiruk studio,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,1.09,109.99,free,0.0,4.8,"63,543",63543
Tractor Driver Agri Farm,saga games inc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,simulation,0.99,0.99,free,0.0,3.5,"1,828",1828
SuperBike Racer 2019,gt action games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,racing,7.49,179.99,free,0.0,3.9,"1,549",1549
80 Days,inkle ltd,0.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,role playing,,,5.49,1.0,4.6,"6,615",6615
Cutie Raid - Angels Tale,fenixs,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,50000.0,role playing,0.99,194.99,free,0.0,4.3,"2,633",2633
Neighbours,eyezmaze,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,,,free,0.0,3.8,"1,326",1326
Olympus Rising: Hero Defense and Strategy game,flaregames,1.0,1.0,1.0,0.0,0.0,1.0,1,12+,0.0,1000000.0,strategy,1.09,109.99,free,0.0,4.6,"148,911",148911
Beat Cop,11 bit studios,1.0,0.0,0.0,0.0,0.0,0.0,1,18+,0.0,100000.0,adventure,4.99,4.99,free,0.0,4.5,"4,393",4393
Stupid Test - How smart are you?,dh3 games,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,,,free,0.0,4.0,"4,782",4782
Shakes and Fidget,playa games,1.0,0.0,0.0,0.0,0.0,1.0,1,7+,0.0,5000000.0,role playing,2.99,99.99,free,0.0,4.6,"777,352",777352
Strawberry Shortcake Ice Cream Island,budge studios,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,casual,2.29,5.49,free,0.0,3.9,"64,006",64006
Car Escape,puzzle saga studio,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,puzzle,1.09,49.99,free,0.0,4.2,"2,133",2133
Bubble Wings: offline bubble shooter games,neon game,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,casual,1.09,104.99,free,0.0,4.6,"66,379",66379
Soul Destiny,eyougame(uss),1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,500000.0,role playing,1.09,109.99,free,0.0,4.3,"21,05",2105
Bubble Pop,fun.lab,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,,,free,0.0,4.4,"3,561",3561
AirFighters,rortos,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,10000000.0,simulation,3.99,19.99,free,0.0,4.1,"128,407",128407
Age of 2048?: World City Building Games,"nlabsoft co., ltd.",1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,0.89,9.49,free,0.0,4.5,"2,168",2168
Kapi Hospital Tower,upjers gmbh,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,casual,0.99,49.99,free,0.0,3.8,"2,112",2112
Caillou Check Up - Doctor,budge studios,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,educational,3.09,3.89,free,0.0,3.8,"27,127",27127
#SelfCare,"tru luv media, inc.",1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,100000.0,role playing,1.09,1.09,free,0.0,4.5,"1,362",1362
Grand Dragon Fire Simulator - Epic Battle 2019,grand gamerz,0.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,100000.0,simulation,,,free,0.0,3.1,"1,506",1506
Sausage Flip,madbox,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,arcade,2.99,2.99,free,0.0,4.1,"21,286",21286
Pixel Heroes: Byte & Magic,headup,0.0,0.0,0.0,0.0,0.0,0.0,1,16+,0.0,10000.0,role playing,,,6.99,1.0,4.3,"1,727",1727
360 Degree,the mascoteers,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,arcade,1.13,3.45,free,0.0,4.1,"42,689",42689
King's Raid,vespa inc.,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,5000000.0,role playing,0.99,189.99,free,0.0,4.1,"162,496",162496
Ra slots - casino slot machines,"tinysoft - slots, slot machines & casino games",1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,casino,0.99,299.99,free,0.0,4.5,"24,302",24302
Football Draft and Pack Opener 19,joyapp group,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,100000.0,sports,1.29,13.99,free,0.0,4.4,"4,509",4509
Police Car Driving - Crime Simulator,racing games android - appsoleut games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,0.79,15.99,free,0.0,3.0,"7,404",7404
Bloody Finger JUMP,sleepless clinic,0.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,arcade,,,free,0.0,4.2,"15,283",15283
Carnivores: Ice Age,tatem games inc.,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,action,1.27,2.99,free,0.0,4.3,"71,188",71188
Slither Snake,feng mobile,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,casual,,,free,0.0,4.3,"12,748",12748
World Of Blade : Zombie Slasher,x's quest,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,action,0.89,1.99,free,0.0,3.8,"4,999",4999
Extreme Car Driving Racing 3D,axesinmotion racing,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,racing,2.41,2.41,free,0.0,4.3,"129,779",129779
Girls X Battle 2,carolgames,1.0,0.0,0.0,0.0,0.0,1.0,1,12+,0.0,1000000.0,role playing,0.99,104.99,free,0.0,4.5,"110,769",110769
Game of Thrones Slots Casino: Epic Free Slots Game,zynga,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,casino,1.09,349.99,free,0.0,4.4,"28,637",28637
<U+0001F3B2> Ludo Game - Dice Board Games for Free <U+0001F3B2>,idz digital private limited,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,board,1.09,1.09,free,0.0,4.2,"7,058",7058
Beach Buggy Racing 2,vector unit,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,racing,1.09,109.99,free,0.0,4.4,"129,053",129053
Survivalcraft,candy rufus games,0.0,0.0,0.0,0.0,0.0,1.0,1,7+,0.0,500000.0,action,,,3.99,1.0,4.4,"64,842",64842
FULL METAL MONSTERS,azur interactive games limited,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,action,1.19,109.99,free,0.0,4.2,"44,97",4497
Minesweeper GO - classic mines game,evolvegames,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,1.09,3.29,free,0.0,4.6,"3,854",3854
Sea Game: Mega Carrier,tap4fun,1.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,strategy,1.09,209.99,free,0.0,4.3,"64,012",64012
Good Knight Story,turbo chilli,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,board,1.03,32.04,free,0.0,4.7,"226,594",226594
Mr Bow,onesoft global pte. ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,arcade,1.09,20.99,free,0.0,4.5,"61,987",61987
Wonder Tactics,com2us,1.0,1.0,0.0,1.0,0.0,1.0,1,7+,0.0,1000000.0,role playing,1.09,109.99,free,0.0,4.3,"60,246",60246
Annelids: Online battle,michal srb,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,10000000.0,action,0.89,37.99,free,0.0,4.4,"180,237",180237
Mahjong Match Puzzle,mobirix,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,500000.0,puzzle,1.99,99.99,free,0.0,4.3,"14,386",14386
Picasso: Mirror Draw!,dps world,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,casual,,,free,0.0,3.6,"5,835",5835
Weed Farm Dealer,grow brothers,1.0,0.0,0.0,0.0,0.0,0.0,1,18+,0.0,100000.0,casual,0.99,13.50,free,0.0,3.8,"2,001",2001
Alter Dogma,meteo games,0.0,0.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000.0,role playing,,,2.79,1.0,3.9,"1,896",1896
Box Simulator for Brawl Stars: Open That Box!,slayd elers,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,,,free,0.0,3.0,"18,415",18415
Prank Call Wars - Funny Prank Calls,prank app studios,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,0.99,25.99,no info available,0.0,3.9,"8,789",8789
Formula Clicker - Idle Racing Manager & Tycoon,ggds - idle games business tycoon <u+0001f48e>,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,strategy,1.09,33.99,free,0.0,4.4,"28,667",28667
Real Guns & Firearms Simulator 3D,patrick k?nig,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,1.79,1.79,free,0.0,3.5,"1,246",1246
Amazing Loot Grind,star penguin games,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,role playing,,,free,0.0,3.9,"1,963",1963
Zombie Haters,dotjoy,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,arcade,1.09,104.99,free,0.0,3.4,"20,211",20211
The Greedy Cave 2: Time Gate,avalon-games,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,500000.0,role playing,1.09,104.99,free,0.0,4.4,"12,957",12957
Kick the Buddy: Forever,playgendary,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,50000000.0,action,1.19,94.99,free,0.0,4.2,"695,095",695095
Kids puzzle for preschool education - Dinosaur,abuzz,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,1.99,1.99,free,0.0,4.1,"1,156",1156
UniWar,spooky house studios ug (haftungsbeschraenkt),1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,strategy,2.99,110.52,free,0.0,4.6,"42,147",42147
Oscar the Cat - Virtual Pet,digitaleagle,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,casual,2.19,54.99,free,0.0,4.3,"13,831",13831
Poly - Coloring Puzzle Art Book,easybrain,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000.0,puzzle,4.99,29.99,no info available,0.0,4.4,"1,203",1203
Train driving simulator,gemgames,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,simulation,0.62,14.27,free,0.0,4.1,"93,368",93368
Ludo SuperStar,blacklight studio games,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,board,0.59,69.99,free,0.0,4.2,"113,424",113424
Happy Jump,noodlecake studios inc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,arcade,0.74,14.64,free,0.0,4.6,"367,742",367742
Adventure Escape: Asylum,haiku games,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,adventure,2.18,38.27,free,0.0,4.5,"292,022",292022
Coin Rush!,crazy labs by tabtale,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,1000000.0,arcade,2.79,2.79,free,0.0,4.1,"7,178",7178
Undercards,onutrem,1.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,100000.0,card,,,free,0.0,3.7,"3,963",3963
Animal Hair Salon Australia - Beauty & Fashion,tutotoons,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,educational,1.99,5.99,free,0.0,4.0,"9,809",9809
Real City Drift Racing Driving,iracing games,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,5000000.0,racing,0.89,104.99,free,0.0,3.8,"22,377",22377
Rope Frog Ninja Hero - Strange Gangster Vegas,assassin games,0.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,10000000.0,action,,,free,0.0,4.1,"98,51",9851
The Very Hungry Caterpillar - Play & Explore,storytoys,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,educational,0.99,5.49,free,0.0,4.3,"1,103",1103
Uno Friends,casual game company,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,card,,,free,0.0,3.6,"1,218",1218
Sex Game for Couple <U+2764><U+FE0F>  Hot & Dirty Dares <U+0001F51E>,apprize,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,1000000.0,casual,1.69,5.49,free,0.0,4.3,"19,928",19928
Battle Destruction,appnexedeveloper,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,1000000.0,action,5.49,74.99,free,0.0,3.2,"36,842",36842
Would You Rather? For Battle Royale,titanware,0.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,100000.0,trivia,,,free,0.0,4.0,"4,159",4159
Infinite Knights - Turn-Based RPG,lemon jam studio,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,role playing,1.09,99.99,free,0.0,4.1,"3,716",3716
Rapala Fishing - Daily Catch,"concrete software, inc.",1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,sports,3.23,27.01,free,0.0,4.3,"79,807",79807
Mahjong,ptn entertainment,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,board,,,free,0.0,4.5,"9,081",9081
Aporkalypse FREE,handygames,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,0.99,1.99,free,0.0,4.8,"44,291",44291
Five Nights at Freddy's 2,clickteam usa llc,1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,500000.0,strategy,,,3.29,1.0,4.7,"77,884",77884
Crush Soft Things,hyper mania,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,simulation,,,free,0.0,3.4,"5,503",5503
Butterfly Idle,green panda games,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000.0,simulation,,,free,0.0,4.6,"1,362",1362
Bumper Cats,lifebelt games pte. ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,arcade,0.79,19.99,free,0.0,4.6,"11,885",11885
Counter Terrorist Sniper Shoot,ray3d,0.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,10000000.0,action,,,free,0.0,3.7,"82,574",82574
Hack Ex - Simulator,cnc apps,1.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,simulation,0.99,19.99,free,0.0,3.9,"80,012",80012
2018 FIFA World Cup Russia? Fantasy,fifa,,,,,,,1,everyone,0.0,,strategy,,,free,0.0,4.0,6.11k+,6110
Smartphone Tycoon,roastery games,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,3.7,50.02k+,50020
Yatzy - Offline,sng games,,,,,,,1,12+,0.0,,board,,,free,0.0,4.4,8.15k+,8150
Gold Miner (Classic),one minute game,,,,,,,1,everyone,0.0,,arcade,,,free,0.0,4.2,36.21k+,36210
Lamper VR: Firefly Rescue,archiact,,,,,,,1,everyone,0.0,,arcade,,,free,0.0,4.0,1.85k+,1850
Jurassic Park? Builder,ludia inc.,,,,,,,1,7+,0.0,,simulation,,,free,0.0,4.2,910.59k+,910590
Age of Empires: Castle Siege,microsoft corporation,,,,,,,1,12+,0.0,,strategy,,,free,0.0,4.0,19.01k+,19010
Cars: Lightning League,disney,,,,,,,1,everyone,0.0,,racing,,,free,0.0,4.4,71.1k+,71100
Super Jungle World,platfrome68games,,,,,,,1,everyone,0.0,,adventure,,,free,0.0,4.1,21.93k+,21930
Up Hill Racing: Car Climb,topappgame,,,,,,,1,everyone,0.0,,racing,,,free,0.0,4.0,386k+,386000
Piano Tiles 2017,studio tech,,,,,,,1,everyone,0.0,1000.0,music,,,free,0.0,4.3,5.21k+,5210
Stickman Trials,creative mobile publishing,,,,,,,1,everyone,0.0,,racing,,,free,0.0,4.4,25.02k+,25020
Drop7?,zynga,,,,,,,1,everyone,0.0,,puzzle,,,free,0.0,4.1,8.54k+,8540
Skip-Bo? Free,magmic inc,,,,,,,1,everyone,0.0,,card,,,free,0.0,3.6,67.05k+,67050
Phone Hacker Simulator,redkitty,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,3.7,29.52k+,29520
VR GirlFriend,wenjie he,,,,,,,1,12+,0.0,,role playing,,,free,0.0,3.8,3.3k+,3300
Rummy Plus,zynga,,,,,,,1,12+,0.0,,board,,,free,0.0,4.7,161.09k+,161090
Knife Battle - Hit the target,toodoo studio,,,,,,,1,no info,0.0,,action,,,free,0.0,4.4,6.16k+,6160
Before or After?,atomic elbow ab,,,,,,,1,no info,0.0,,trivia,,,free,0.0,4.3,1.01k+,1010
Firefighters Extinguish 3D,trubtech,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,3.7,3.31k+,3310
Design Craft: Modern,reflekt games,,,,,,,1,everyone,0.0,,adventure,,,free,0.0,3.6,2.42k+,2420
Police Arrest Simulator 3D,"tapinator, inc. (ticker: tapm)",,,,,,,1,everyone,0.0,,simulation,,,free,0.0,3.4,6.63k+,6630
Crime City Real Police Driver,game time studio,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,4.1,2.87k+,2870
Farm Sim 2018: Modern Farming Master Simulator 3D,js productions,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,3.9,1.22k+,1220
Space Goat Simulator 3D ? 2,playmechanics,,,,,,,1,12+,0.0,,adventure,,,free,0.0,3.8,1.16k+,1160
Max Craft: Pocket Edition 3,dropmd3,,,,,,,1,everyone,0.0,,arcade,,,free,0.0,4.1,141.32k+,141320
Urban Police Legend 1,mobileplus,,,,,,,1,12+,0.0,,simulation,,,free,0.0,3.8,12.54k+,12540
Car Mechanic Master 3D,cheesecake,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,3.7,1.33k+,1330
Offroad Car Drifting 3D: Car Drifting Games,knock solutions,,,,,,,1,everyone,0.0,,racing,,,free,0.0,4.1,52.46k+,52460
Project Grand Auto Town Sandbox Beta,wild west games,,,,,,,1,18+,0.0,,racing,,,free,0.0,3.6,12.69k+,12690
Farming Simulator Game 2018 ? Real Tractor Drive,tycoon games studios,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,4.1,3.29k+,3290
Combat Strike. Pixel Edition,77 apps,,,,,,,1,12+,0.0,,action,,,free,0.0,4.1,4.93k+,4930
Crazy AA,crazy aa entertainment,,,,,,,1,everyone,0.0,1000.0,casual,,,free,0.0,4.1,2k+,2000
Diner Dash,glu,,,,,,,1,everyone,0.0,,casual,,,free,0.0,4.0,335.53k+,335530
Hotel Dash,glu,,,,,,,1,everyone,0.0,,casual,,,free,0.0,3.8,116.8k+,116800
ONE PIECE THOUSAND STORM 1,bandai namco entertainment inc.,,,,,,,1,12+,0.0,,role playing,,,free,0.0,3.9,14.63k+,14630
Find the Differences 300 levels,tanapps,,,,,,,1,everyone,0.0,1000.0,puzzle,,,free,0.0,4.5,5.47k+,5470
Falldown 3D,amphibius developers,,,,,,,1,no info,0.0,,casual,,,free,0.0,3.9,1.19k+,1190
Buggle Mobile,cookapps,,,,,,,1,everyone,0.0,,puzzle,,,free,0.0,4.1,62.91k+,62910
Guess the Country!,taps arena,,,,,,,1,everyone,0.0,,word,,,free,0.0,3.8,13.3k+,13300
Guess the word ~ 4 pics 1 word,taps arena,,,,,,,1,everyone,0.0,,word,,,free,0.0,4.2,73.67k+,73670
Guess the Color!,taps arena,,,,,,,1,everyone,0.0,,casual,,,free,0.0,3.9,13.02k+,13020
What's that color? ~ Logo Quiz,taps arena,,,,,,,1,everyone,0.0,,casual,,,free,0.0,3.8,21.22k+,21220
Rubiks Cube 3D Simulator,fresh & mint,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,2.2,10.93k+,10930
The Line Zen,ketchapp,,,,,,,1,everyone,0.0,,arcade,,,free,0.0,3.9,75.9k+,75900
Phases,ketchapp,,,,,,,1,everyone,0.0,,arcade,,,free,0.0,3.7,76.75k+,76750
JUMANJI: THE MOBILE GAME,nhn entertainment corp.,,,,,,,1,no info,0.0,,board,,,free,0.0,4.2,14.39k+,14390
Secret du Dragon,free games drb studio,,,,,,,1,no info,0.0,,role playing,,,free,0.0,4.1,1.67k+,1670
2048,digiplex.in,,,,,,,1,everyone,0.0,,puzzle,,,free,0.0,4.3,754.82k+,754820
Orbita AI ? Exciting mobile puzzles & riddles,idlers,,,,,,,1,everyone,0.0,,puzzle,,,free,0.0,4.6,59.1k+,59100
Stack It AR,grupo mcontigo,,,,,,,1,everyone,0.0,,arcade,,,free,0.0,3.7,1.58k+,1580
<U+0001F3C6><U+0001F3C6>Prince Billy Bob : IDLE CLICKER RPG<U+0001F3C6><U+0001F3C6>,maf,,,,,,,1,everyone,0.0,,role playing,,,free,0.0,4.1,9.84k+,9840
Burn It Down,"tapinator, inc. (ticker: tapm)",,,,,,,1,everyone,0.0,,adventure,,,free,0.0,4.1,5.48k+,5480
Evil Factory,nexon m inc.,,,,,,,1,12+,0.0,,arcade,,,free,0.0,4.4,18.82k+,18820
Amazing Strange Rope Police - Vice Spider Vegas,hgamesart,,,,,,,1,12+,0.0,,action,,,free,0.0,4.3,128.81k+,128810
Sniper Counter Terrorist Strike - Force Attack,thunderstorm studio - free fun games,,,,,,,1,18+,0.0,,action,,,free,0.0,4.2,17.26k+,17260
THE LEGO? NINJAGO? MOVIE? app 11,lego system a/s,,,,,,,1,12+,0.0,,action,,,free,0.0,4.3,130.92k+,130919
Smash Dude ?,firezoo,,,,,,,1,12+,0.0,,action,,,free,0.0,3.9,90.8k+,90800
Snake Pixel,phong games,,,,,,,1,everyone,0.0,,casual,,,free,0.0,3.0,15.43k+,15430
My Boy! Free - GBA Emulator,fast emulator,,,,,,,1,everyone,0.0,,arcade,,,free,0.0,4.3,544.78k+,544780
Exploration Base 2017,exploration base,,,,,,,1,everyone,0.0,0.0,adventure,,,free,0.0,4.2,1.95k+,1950
Flappy Golf,noodlecake studios inc,,,,,,,1,everyone,0.0,,action,,,free,0.0,4.1,47.98k+,47980
Dentist Hospital Adventure,happy baby games - free preschool educational apps,,,,,,,1,12+,0.0,,educational,,,free,0.0,4.1,4.95k+,4950
Fun Ways to Think 2 - Pics to Words Quiz Game,all in a days play,,,,,,,1,everyone,0.0,,trivia,,,free,0.0,4.3,24.36k+,24360
Westworld,warner bros. international enterprises,,,,,,,1,12+,0.0,,simulation,,,free,0.0,4.1,25.24k+,25240
FreeCraft My Building,my craft best games,,,,,,,1,12+,0.0,,simulation,,,free,0.0,4.0,12.4k+,12400
Architect Craft Building: Explore Construction Sim,oneten games,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,3.6,1.99k+,1990
Corny Crush,squeezebox software,,,,,,,1,12+,0.0,,arcade,,,free,0.0,4.4,8.52k+,8520
Logic Path,mindsense games,,,,,,,1,everyone,0.0,,puzzle,,,free,0.0,4.5,7.13k+,7130
Fun Kid Racing,google commerce ltd,,,,,,,1,everyone,0.0,,racing,,,free,0.0,4.0,79.78k+,79780
Sky,ketchapp,,,,,,,1,everyone,0.0,,arcade,,,free,0.0,4.2,108.83k+,108830
Crazy AA,edward newgate,,,,,,,1,everyone,0.0,,action,,,free,0.0,4.3,43.83k+,43830
Bounce,ketchapp,,,,,,,1,everyone,0.0,,arcade,,,free,0.0,3.9,78.2k+,78200
wifi password hacker prank,power app studio,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,4.3,22.03k+,22030
MARVEL Spider-Man Unlimited,gameloft,,,,,,,1,12+,0.0,,action,,,free,0.0,4.2,2.4m+,2400000
Scrolling Ball in Sky: casual rolling game,sto game.,,,,,,,1,everyone,0.0,,simulation,,,free,0.0,4.0,15.44k+,15440
Star Wars?: Force Arena,netmarble,,,,,,,1,12+,0.0,,strategy,,,free,0.0,4.4,230.43k+,230430
INTERPLANET,thumbage,,,,,,,1,12+,0.0,,strategy,,,free,0.0,4.3,5.27k+,5270
UNO ? & Friends,gameloft,,,,,,,1,everyone,0.0,,card,,,free,0.0,4.1,1.69m+,1690000
Cheat Code for GTA San Andreas,grand developer city,,,,,,,1,12+,0.0,,action,,,free,0.0,3.6,28.93k+,28930
Sea Hero Quest,glitchers,,,,,,,1,everyone,0.0,,adventure,,,free,0.0,4.7,83.36k+,83360
Get The Nut,pixibots,,,,,,,1,everyone,0.0,,puzzle,,,free,0.0,4.5,1.28k+,1280
Color number card game: uno,1 mb - scifi apps,,,,,,,1,everyone,0.0,,card,,,free,0.0,4.4,21.29k+,21290
Moy Zoo 2,frojo apps,,,,,,,1,everyone,0.0,,casual,,,free,0.0,4.3,18.49k+,18490
Alphabear 0,spry fox llc,,,,,,,1,everyone,0.0,,puzzle,,,free,0.0,4.4,127.99k+,127990
Doctor Kids 3,miniclub by bubadu,,,,,,,1,no info,0.0,,casual,,,free,0.0,4.4,3.57k+,3570
Barbie Life?,mattel,,,,,,,1,everyone,0.0,,casual,,,free,0.0,3.8,125.12k+,125120
Newborn twins girls games,titan media,,,,,,,1,12+,0.0,,casual,,,free,0.0,3.7,26.01k+,26010
Pregnant Mom Newborn Baby,cocos apps,,,,,,,1,everyone,0.0,,casual,,,free,0.0,3.9,8.24k+,8240
Face Paint Costume Party Salon,bubblebee,,,,,,,1,12+,0.0,,role playing,,,free,0.0,4.1,2.96k+,2960
Newborn Baby Doctor Hospital,purple studio,,,,,,,1,12+,0.0,,casual,,,free,0.0,3.7,3.25k+,3250
Newborn Baby - Mommy Games,funfox,,,,,,,1,everyone,0.0,,casual,,,free,0.0,3.7,9.65k+,9650
Virtual Family : Mom Simulator 2018,splinter entertainment,,,,,,,1,12+,0.0,10.0,adventure,,,free,0.0,3.7,1.43k+,1430
House decoration and design,lpra studio,,,,,,,1,12+,0.0,,casual,,,free,0.0,3.8,7.02k+,7020
