purchases,ads,sharesinfo,shareslocation,usersinteract,age_rating,Parentalguidance,paidapp,Category2,Editors Choice,CompanyIsExperienced,Install per Avg,Rating3
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.16 ,4.1
1,1,0,0,0,everyone,0,0,Racing,0,0, 0.29 ,4.1
1,0,0,0,0,12+,0,0,Action,0,0, 0.29 ,4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.40 ,4.6
1,1,0,0,0,12+,0,0,Card,0,0, 0.06 ,4.3
1,1,0,0,0,everyone,0,0,Strategy,0,0, 0.11 ,4.3
1,1,0,0,0,7+,0,0,Role Playing,0,0, 0.07 ,4.5
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.07 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.22 ,3.6
1,1,0,0,0,everyone,0,0,Educational,0,0, 3.72 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.03 ,4.6
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.03 ,4.6
1,1,0,0,0,7+,0,0,Action,0,0, 0.53 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.03 ,4.4
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.01 ,3.2
1,0,0,0,0,16+,0,0,Casual,0,0, 0.01 ,4.8
0,1,0,0,0,everyone,0,0,Educational,0,1, 0.21 ,4
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.27 ,4.1
0,1,0,0,0,everyone,0,0,Lifestyle,0,1, 0.37 ,2.8
1,0,0,0,0,everyone,0,0,Puzzle,0,0, 0.10 ,4.2
0,0,0,0,1,16+,0,0,Role Playing,0,0, 0.06 ,4
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.05 ,4.4
1,1,0,0,1,12+,0,0,Strategy,0,1, 0.82 ,4.2
1,1,0,0,0,12+,0,0,Strategy,0,0, 0.07 ,4.5
1,1,0,0,0,12+,0,0,Simulation,0,1, 0.83 ,4.4
1,1,0,0,1,12+,0,0,Simulation,0,1, 0.05 ,3.6
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.06 ,3.9
1,0,0,0,1,everyone,0,0,Casual,0,1, 0.38 ,4.3
1,1,0,0,0,12+,0,0,Simulation,0,1, 0.24 ,4.1
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.16 ,4
0,1,0,0,0,everyone,0,0,Board,0,1, 0.28 ,4.6
0,1,0,0,0,everyone,0,0,Card,0,0, 0.17 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.13 ,4.7
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.96 ,3.8
1,1,0,0,1,12+,0,0,Casino,0,1, 0.05 ,4.2
1,0,0,0,0,everyone,0,1,Simulation,0,1, 0.00 ,4
1,1,0,1,1,12+,0,0,Action,0,0, 0.32 ,4.5
1,1,0,0,1,7+,0,0,Strategy,0,1, 0.56 ,4.4
1,0,0,0,0,everyone,0,0,Arcade,0,1, 0.14 ,4.6
1,0,0,0,1,12+,0,0,Casino,0,0, 0.89 ,4.4
0,0,0,0,1,everyone,0,0,Education,0,0, 0.40 ,4.7
1,1,0,0,0,everyone,0,0,Adventure,0,0, 0.31 ,3.6
1,0,0,0,0,everyone,0,0,Casual,0,1, 0.68 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.02 ,4.1
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.45 ,4.1
1,0,0,0,0,everyone,0,0,Role Playing,0,0, 0.04 ,4.3
0,0,0,0,0,everyone,0,1,Adventure,0,1, 0.01 ,4.4
0,0,0,0,0,everyone,0,0,Puzzle,0,0, 0.03 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.46 ,4.3
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.99 ,4.3
0,1,0,0,0,12+,0,0,Card,0,0, 0.05 ,3.5
1,0,0,0,0,everyone,0,0,Educational,0,0, 0.38 ,4.7
1,1,0,0,0,7+,0,0,Adventure,0,0, 0.17 ,4.2
1,1,0,0,0,7+,0,0,Action,0,1, 0.05 ,3.8
1,1,0,0,0,everyone,0,0,Racing,0,0, 1.03 ,4.4
1,1,0,0,0,16+,0,0,Racing,0,1, 0.76 ,4.1
1,1,1,0,0,everyone,0,0,Arcade,0,0, 0.19 ,4.5
1,1,0,0,0,7+,0,0,Arcade,0,0, 0.23 ,3.5
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.09 ,3.7
1,1,0,0,0,12+,0,0,Adventure,0,1, 0.31 ,4
1,1,0,0,0,18+,0,0,Simulation,0,1, 0.25 ,4
0,1,0,0,0,12+,0,0,Arcade,0,0, 0.09 ,4.1
1,1,0,0,1,everyone,0,0,Racing,0,1, 0.22 ,4.1
1,1,0,0,0,7+,0,0,Simulation,0,1, 0.31 ,4.1
1,1,0,0,0,7+,0,0,Simulation,0,1, 0.41 ,3.6
1,1,0,0,0,16+,0,0,Travel & Local,0,0, 1.00 ,4.3
0,1,0,0,0,everyone,0,0,Arcade,0,0, 0.08 ,4.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.31 ,4.1
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.07 ,4.5
1,1,0,0,0,12+,0,0,Action,0,0, 0.08 ,3.9
0,1,0,0,0,everyone,0,0,Action,0,1, 0.08 ,3.8
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.01 ,4.7
1,1,0,0,0,12+,0,0,Simulation,0,0, 0.28 ,4.1
1,1,0,0,1,7+,0,0,Action,0,1, 0.39 ,4.1
1,1,0,0,1,12+,0,0,Action,1,0, 3.86 ,4
1,0,0,0,0,everyone,0,0,Puzzle,0,0, 0.01 ,3.9
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.63 ,3.9
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.82 ,4.1
1,0,0,0,0,everyone,0,0,Board,0,1, 0.01 ,3.9
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.13 ,4.2
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.18 ,4.3
0,0,0,0,0,7+,0,1,Adventure,0,1, 0.02 ,4.6
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.06 ,4.2
1,1,0,0,1,everyone,0,0,Sports,0,0, 0.01 ,4.5
1,0,0,0,0,everyone,0,1,Racing,0,1, 0.01 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.11 ,4.1
1,1,0,0,0,7+,0,0,Strategy,1,1, 0.24 ,4.6
1,0,0,0,0,12+,0,0,Action,0,1, 0.38 ,4.5
1,1,0,0,0,7+,0,0,Action,0,0, 0.44 ,4.1
1,1,0,0,0,12+,0,0,Action,0,1, 0.06 ,4
1,1,0,0,0,12+,0,0,Arcade,0,1, 1.12 ,4
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.04 ,4.4
1,1,0,0,0,everyone,0,0,Board,0,1, 0.22 ,3.6
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.16 ,3.9
1,0,0,0,0,7+,0,1,Arcade,0,1, 0.06 ,3.8
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.03 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.07 ,4.2
0,1,0,0,0,everyone,0,0,Adventure,0,1, 0.09 ,4.4
1,1,0,0,1,7+,0,0,Strategy,0,1, 0.84 ,4.5
1,1,0,0,0,12+,0,0,Role Playing,1,0, 0.82 ,4.6
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.08 ,4.6
1,0,0,0,0,everyone,0,0,Puzzle,0,1, 0.28 ,4.7
1,0,0,0,1,7+,0,0,Role Playing,0,1, 0.28 ,4.3
1,0,0,0,1,12+,0,0,Role Playing,0,1, 2.65 ,4.4
1,1,0,0,0,7+,0,0,Role Playing,0,1, 0.62 ,4.4
1,1,0,0,0,7+,0,0,Role Playing,0,1, 0.06 ,4.3
1,1,0,0,0,12+,0,0,Role Playing,0,0, 0.15 ,4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.98 ,3.9
1,1,0,0,0,everyone,0,0,Sports,0,1, 0.46 ,3.9
1,1,0,0,0,12+,0,0,Trivia,0,1, 0.10 ,4.2
1,1,0,0,0,12+,0,0,Role Playing,0,0, 0.09 ,4.4
1,0,0,0,0,12+,0,0,Role Playing,0,0, 0.14 ,4.6
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.30 ,4.5
0,0,0,0,0,everyone,0,1,Puzzle,0,1, 0.00 ,4.9
1,1,0,0,0,12+,0,0,Adventure,0,1, 0.57 ,4.5
1,1,0,0,1,12+,0,0,Role Playing,1,0, 0.30 ,4.1
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.07 ,4.1
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.09 ,4.5
1,1,0,0,0,everyone,0,0,Word,0,0, 0.69 ,4.3
0,1,0,0,0,everyone,0,0,Word,0,1, 0.23 ,4.2
0,1,0,0,0,everyone,0,0,Word,0,0, 0.11 ,3.6
1,0,0,0,0,everyone,0,0,Educational,0,1, 0.37 ,4
1,1,0,0,0,everyone,0,0,Racing,0,0, 0.20 ,3.1
0,0,0,0,0,everyone,0,0,Educational,0,1, 1.75 ,4.4
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.69 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.10 ,4.5
1,1,0,0,0,everyone,0,0,Board,0,0, 0.03 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.06 ,4.5
1,1,0,0,0,everyone,0,0,Racing,0,0, 0.97 ,3.8
0,1,0,0,0,16+,0,0,Racing,0,0, 2.75 ,4
1,1,0,0,0,16+,0,0,Sports,0,1, 3.36 ,4.3
1,1,0,0,0,everyone,0,0,Racing,0,0, 1.11 ,4.2
1,1,0,0,0,7+,0,0,Simulation,0,0, 0.08 ,3.1
0,0,0,0,0,everyone,0,1,Word,0,0, 0.02 ,4.5
1,1,0,0,0,everyone,0,0,Trivia,0,0, 0.02 ,4.1
1,0,0,0,0,everyone,0,0,Simulation,0,1, 0.55 ,4.1
0,1,0,0,0,everyone,0,0,Board,0,0, 0.07 ,3.1
0,1,0,0,0,everyone,0,0,Educational,0,1, 0.05 ,4.6
1,1,0,0,0,everyone,0,0,Adventure,0,0, 2.40 ,4.1
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.48 ,4
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.06 ,4.7
0,1,0,0,0,everyone,0,0,Simulation,0,0, 0.20 ,3.9
1,1,0,0,1,everyone,0,0,Simulation,0,1, 0.93 ,4.2
1,1,0,0,0,7+,0,0,Action,0,1, 4.56 ,4.4
1,1,0,0,1,12+,0,0,Simulation,0,0, 0.34 ,4.3
1,1,0,0,0,16+,0,0,Action,0,1, 1.63 ,4.4
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.55 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 1.17 ,4.5
0,1,0,0,0,everyone,0,0,Casual,0,1, 0.09 ,4.2
0,1,0,0,0,everyone,0,0,Word,0,1, 0.03 ,4.4
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.05 ,3.9
1,1,0,0,1,12+,0,0,Simulation,0,0, 0.10 ,4.3
1,0,1,0,1,12+,0,0,Casino,0,0, 0.06 ,4.4
1,1,0,0,1,everyone,0,0,Adventure,0,0, 0.11 ,4.3
1,1,0,0,0,everyone,0,0,Word,0,1, 0.76 ,4.8
1,1,0,0,1,everyone,0,0,Casual,0,1, 0.29 ,4.2
1,1,0,0,0,everyone,0,0,Music,0,0, 0.25 ,3.3
1,1,0,0,0,everyone,0,0,Word,0,1, 0.02 ,4
1,1,0,0,0,12+,0,0,Adventure,0,1, 0.71 ,4.5
1,0,0,0,0,12+,0,0,Puzzle,0,1, 0.09 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.08 ,3.4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.27 ,4.5
1,1,0,0,0,12+,0,0,Action,0,1, 0.92 ,3.8
1,1,0,0,0,18+,0,0,Simulation,0,1, 0.50 ,4
1,1,0,0,0,16+,0,0,Sports,0,1, 0.76 ,4.2
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.40 ,3.8
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.29 ,4
1,1,0,0,0,everyone,0,0,Racing,0,1, 1.25 ,4.2
1,0,0,0,0,16+,0,0,Casual,0,1, 0.15 ,4.2
0,1,0,0,0,everyone,0,0,Racing,0,0, 0.14 ,4.1
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.14 ,4
1,1,0,0,0,7+,0,0,Action,0,1, 0.41 ,4.5
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.03 ,4.1
0,1,0,0,1,everyone,0,0,Card,0,0, 0.01 ,4.1
0,1,0,0,0,everyone,0,0,Board,0,0, 0.29 ,3.5
1,1,0,0,0,16+,0,0,Action,0,1, 0.18 ,3.4
1,1,0,0,0,16+,0,0,Simulation,0,1, 0.29 ,4.3
1,1,0,0,1,everyone,0,0,Word,1,1, 0.04 ,4.5
0,1,0,0,0,everyone,0,0,Educational,0,1, 0.02 ,3.8
1,1,0,0,1,everyone,0,0,Sports,0,0, 0.34 ,4.2
0,1,0,0,0,everyone,0,0,Educational,0,1, 0.17 ,4.3
1,1,0,0,1,everyone,0,0,Racing,0,0, 4.93 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.10 ,4.4
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.03 ,4.4
1,0,0,0,1,7+,0,0,Strategy,0,0, 0.01 ,4
1,0,0,0,0,everyone,0,1,Casual,0,0, 0.01 ,4.7
1,0,0,0,1,12+,0,0,Role Playing,1,1, 0.79 ,3.8
1,1,0,0,0,7+,0,0,Role Playing,0,0, 0.05 ,4.1
1,1,0,0,0,7+,0,0,Role Playing,0,1, 0.17 ,4.2
1,1,0,0,0,everyone,0,0,Adventure,0,0, 0.14 ,3.8
1,0,0,0,0,7+,0,1,Puzzle,0,1, 0.07 ,4.4
1,0,0,0,1,12+,0,0,Adventure,0,1, 0.24 ,3.7
0,0,0,0,0,7+,0,1,Puzzle,0,0, 0.03 ,4.9
1,1,0,0,0,everyone,0,0,Card,0,0, 0.04 ,4.5
1,0,0,0,0,7+,0,0,Role Playing,1,1, 0.54 ,4.4
1,0,0,0,1,7+,0,0,Role Playing,0,1, 0.15 ,4.2
1,0,0,0,0,12+,0,0,Action,0,1, 0.46 ,3.8
1,0,0,0,1,7+,0,0,Card,0,0, 0.07 ,3.9
1,1,0,0,1,everyone,0,0,Role Playing,0,1, 0.19 ,3.9
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.47 ,4.3
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.07 ,4.7
1,0,0,0,1,everyone,0,0,Card,0,1, 0.05 ,4.4
1,1,0,0,0,12+,0,0,Role Playing,0,0, 0.03 ,4.1
1,1,0,0,0,12+,0,0,Simulation,0,0, 0.07 ,4.1
1,0,0,0,0,everyone,0,0,Strategy,0,0, 0.02 ,4
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.90 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.05 ,2.9
0,1,0,0,0,7+,0,0,Role Playing,0,0, 0.02 ,4.6
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.02 ,4
1,1,0,0,0,12+,0,0,Role Playing,0,0, 0.11 ,3.9
1,1,0,0,1,12+,0,0,Role Playing,0,0, 0.15 ,3.8
1,0,0,0,1,7+,0,0,Strategy,0,1, 0.20 ,4.1
1,0,0,0,1,everyone,0,0,Strategy,0,1, 0.23 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.03 ,4
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.17 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.24 ,4.4
1,1,0,0,0,everyone,0,0,Strategy,0,0, 0.13 ,4.4
1,0,0,0,0,everyone,0,0,Adventure,0,1, 0.22 ,3.9
1,1,0,0,0,12+,0,0,Casino,0,0, 0.16 ,4.6
0,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.03 ,4.1
1,1,0,0,1,7+,0,0,Role Playing,0,1, 0.20 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.17 ,4.4
1,1,0,0,0,12+,0,0,Casino,0,1, 0.53 ,4.3
1,1,0,0,0,everyone,0,0,Educational,0,1, 1.64 ,4.2
1,1,0,0,0,12+,0,0,Puzzle,0,1, 0.32 ,3.8
1,1,0,0,0,12+,0,0,Simulation,0,0, 0.18 ,3.9
1,0,0,0,0,everyone,0,0,Puzzle,0,1, 0.08 ,4.5
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.03 ,3.5
0,0,0,0,0,everyone,0,0,Simulation,0,0, 0.20 ,3.8
1,1,0,0,0,everyone,0,0,Racing,0,0, 0.15 ,4.7
1,1,0,0,0,7+,0,0,Puzzle,0,1, 0.47 ,4.5
1,0,0,0,0,16+,0,0,Simulation,0,0, 0.06 ,3.9
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.45 ,3.9
1,0,0,0,0,everyone,0,0,Puzzle,0,0, 0.04 ,3.9
0,1,0,0,0,everyone,0,0,Trivia,0,0, 0.05 ,4.1
1,1,0,0,0,everyone,0,0,Card,0,0, 0.61 ,4.6
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.20 ,4
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.07 ,4.6
1,1,0,0,1,everyone,0,0,Puzzle,0,0, 0.17 ,4.6
0,0,0,0,0,everyone,0,0,Educational,0,1, 1.21 ,4.1
1,0,0,0,1,12+,0,0,Role Playing,0,1, 0.29 ,4.4
1,0,0,0,1,12+,0,0,Role Playing,0,1, 0.13 ,4.4
1,1,0,0,0,12+,0,0,Casino,0,1, 0.03 ,4.7
1,1,0,0,0,everyone,0,0,Strategy,0,1, 0.11 ,3.9
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.13 ,3.8
1,1,0,0,0,7+,0,0,Action,0,1, 0.45 ,4.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 1.43 ,4.5
0,1,0,0,1,everyone,0,0,Puzzle,0,1, 0.77 ,4.4
1,1,0,0,1,12+,0,0,Role Playing,0,1, 0.68 ,4.2
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.09 ,3.6
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.10 ,3.4
1,1,0,0,0,everyone,0,0,Role Playing,0,0, 0.09 ,4.2
0,1,0,0,0,everyone,0,0,Casual,0,1, 0.37 ,3.9
1,1,0,0,0,12+,0,0,Role Playing,0,0, 0.30 ,4.5
0,0,0,0,0,everyone,0,0,Role Playing,0,0, 0.03 ,4.7
1,1,0,0,0,everyone,0,0,Role Playing,0,0, 0.39 ,4.3
1,0,0,0,0,everyone,0,0,Role Playing,0,0, 0.05 ,4.5
0,1,0,0,0,everyone,0,0,Simulation,0,0, 0.05 ,4.6
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.39 ,4.2
0,1,0,0,0,7+,0,1,Arcade,0,1, 0.01 ,4.6
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.10 ,4.6
1,1,0,0,0,everyone,0,0,Educational,0,1, 1.23 ,4.3
1,1,0,0,0,12+,0,0,Board,0,1, 0.20 ,3.6
0,1,0,0,0,everyone,0,0,Music,0,0, 0.44 ,4.2
1,1,0,0,0,everyone,0,0,Racing,0,1, 0.08 ,4.2
0,1,0,0,0,everyone,0,0,Casual,0,0, 0.01 ,3.2
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.08 ,3.6
0,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.19 ,4.1
0,1,0,0,0,everyone,0,0,Card,0,0, 0.42 ,4.2
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.78 ,4.8
1,1,0,0,0,everyone,0,0,Educational,0,1, 0.38 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.07 ,4.1
1,1,0,0,0,everyone,0,0,Word,0,1, 0.01 ,4.2
1,1,0,0,0,12+,0,0,Casual,0,1, 0.11 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.52 ,4
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.08 ,4.4
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.63 ,4.2
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.07 ,4
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.13 ,4.1
1,1,0,0,0,everyone,0,0,Casual,0,1, 2.79 ,3.9
1,1,0,0,0,12+,0,0,Simulation,0,1, 0.04 ,3.6
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.24 ,4.1
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.93 ,4
1,0,0,0,0,everyone,0,0,Casual,0,1, 0.02 ,3.7
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.78 ,4.4
1,1,0,0,0,16+,0,0,Action,0,1, 0.10 ,3.3
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.15 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.58 ,4
1,0,0,0,0,7+,0,1,Role Playing,0,0, 0.07 ,4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.01 ,4.8
0,0,0,0,0,everyone,0,1,Puzzle,0,0, 0.04 ,4.4
1,0,0,0,1,everyone,0,0,Action,0,0, 0.13 ,4.1
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.06 ,4.3
1,1,0,0,0,7+,0,1,Role Playing,0,1, 0.08 ,3.5
0,0,0,0,0,everyone,0,1,Puzzle,0,1, 0.02 ,4.3
1,0,0,0,1,12+,0,0,Simulation,0,0, 0.07 ,4.2
1,1,0,0,0,everyone,0,0,Adventure,0,0, 0.06 ,4.4
1,1,0,0,0,everyone,0,0,Casual,0,1, 0.19 ,4.6
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.68 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.22 ,4.3
1,1,0,0,0,everyone,0,0,Adventure,0,1, 0.06 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.14 ,4.5
1,1,0,1,1,everyone,0,0,Arcade,0,0, 2.08 ,4.4
1,1,0,0,0,everyone,0,0,Board,0,1, 0.17 ,4.3
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.22 ,4.1
1,0,0,0,0,12+,0,0,Board,0,0, 0.27 ,4.6
0,0,0,0,0,everyone,0,0,Casual,0,1, 0.14 ,4.2
0,1,0,0,0,everyone,0,0,Adventure,0,0, 0.38 ,3.7
0,1,0,0,0,everyone,0,0,Card,0,1, 0.28 ,4
1,1,0,0,0,everyone,0,0,Simulation,0,0, 0.21 ,3.4
0,1,0,0,0,everyone,0,0,Card,0,1, 0.11 ,4.4
0,1,0,0,0,everyone,0,0,Card,0,1, 0.05 ,4.3
1,1,0,0,0,12+,0,0,Puzzle,0,1, 0.50 ,4.7
0,1,0,0,0,everyone,0,0,Casual,0,1, 2.62 ,4.2
1,1,0,0,1,12+,0,0,Casual,0,1, 0.12 ,4
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.08 ,4.1
0,1,0,0,0,everyone,0,0,Casual,0,1, 0.57 ,3.6
1,1,0,0,1,7+,0,0,Action,0,1, 1.18 ,4.4
1,1,1,0,0,everyone,0,0,Trivia,0,0, 0.06 ,4.3
1,0,0,0,0,everyone,0,0,Puzzle,0,0, 0.04 ,3.2
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.19 ,3.3
0,0,0,0,0,12+,0,1,Adventure,0,0, 0.01 ,3.8
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.08 ,4.5
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.09 ,4.1
0,1,0,0,0,everyone,0,0,Arcade,0,1, 0.10 ,4.3
1,1,0,0,0,everyone,0,0,Sports,0,1, 1.69 ,4.4
1,1,0,0,0,everyone,0,0,Racing,0,0, 0.45 ,3.6
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.06 ,4.1
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.15 ,4.2
0,1,0,0,0,everyone,0,0,Strategy,0,1, 0.03 ,3.7
1,0,0,0,0,everyone,0,0,Card,0,1, 0.02 ,4
1,0,0,0,0,everyone,0,1,Board,0,1, 0.02 ,4.1
0,0,0,0,0,12+,0,1,Action,0,0, 0.03 ,3.5
1,1,0,0,0,everyone,0,1,Role Playing,0,0, 0.04 ,4.4
1,1,0,0,1,everyone,0,0,Board,0,1, 0.02 ,4.5
1,0,0,0,1,everyone,0,1,Puzzle,0,1, 0.00 ,4.4
0,0,0,0,0,7+,0,1,Adventure,0,0, 0.03 ,4.2
0,1,0,0,0,everyone,0,0,Trivia,0,0, 0.01 ,3.6
1,1,0,0,1,everyone,0,0,Simulation,0,1, 0.37 ,3.8
0,1,0,0,0,everyone,0,0,Sports,0,1, 1.79 ,4.1
0,0,0,0,0,everyone,0,0,Educational,0,1, 1.57 ,4.1
1,1,0,0,0,everyone,0,0,Arcade,0,1, 0.52 ,4.4
1,0,0,0,0,12+,0,0,Role Playing,1,1, 0.20 ,4.3
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.30 ,4.5
1,1,0,0,0,12+,0,0,Arcade,0,1, 0.70 ,4.1
0,1,0,0,0,everyone,0,0,Casual,0,0, 0.05 ,4.1
1,0,0,0,0,everyone,0,0,Action,0,1, 0.10 ,3.8
1,1,0,0,0,everyone,0,0,Simulation,0,1, 0.16 ,3
1,0,0,0,0,everyone,0,0,Action,0,0, 0.06 ,4.5
0,1,0,0,0,everyone,0,0,Simulation,0,1, 0.48 ,3.9
1,0,0,0,0,7+,0,0,Action,0,1, 0.88 ,3.5
1,1,0,0,0,everyone,0,0,Word,0,1, 0.17 ,4.3
0,1,0,0,0,everyone,0,0,Board,0,1, 0.07 ,3.6
1,0,0,0,1,7+,0,0,Adventure,0,1, 0.04 ,4.4
1,1,0,0,0,everyone,0,0,Puzzle,0,0, 0.11 ,4.4
1,1,0,0,0,12+,0,1,Action,0,1, 0.34 ,4
1,1,0,0,1,12+,0,0,Adventure,1,1, 0.66 ,4.3
1,1,0,0,0,everyone,0,0,Trivia,0,1, 0.10 ,2.5
1,1,0,0,0,everyone,0,0,Puzzle,0,1, 0.05 ,4.5
1,0,0,0,1,everyone,0,0,Strategy,0,1, 0.17 ,4
0,0,0,0,1,everyone,0,0,Racing,0,1, 0.03 ,3.5
1,1,0,0,0,12+,0,0,Action,0,1, 0.33 ,4.3
1,1,0,0,0,12+,0,0,Action,0,1, 0.23 ,4.4
1,1,0,0,0,everyone,0,0,Arcade,0,0, 0.04 ,3.9
1,1,0,0,0,12+,0,0,Action,0,1, 0.22 ,4.3
1,1,0,0,0,7+,0,0,Action,0,1, 0.11 ,4
1,0,0,0,0,everyone,0,0,Board,0,0, 0.03 ,3.6
1,1,0,0,0,everyone,0,0,Strategy,0,1, 0.51 ,4.2
1,1,0,0,0,everyone,0,0,Casual,0,0, 0.19 ,4.6
1,1,0,0,0,12+,0,0,Role Playing,0,1, 0.14 ,4.3
1,1,0,0,0,everyone,0,0,Racing,0,1, 5.39 ,4.3
0,1,0,0,0,everyone,0,0,Racing,0,1, 0.64 ,4
1,1,0,0,0,7+,0,0,Adventure,0,0, 0.61 ,3.9
0,1,0,0,0,7+,0,0,Racing,0,1, 0.58 ,3.6
