appname,fancyname,company,purchases,ads,sharesinfo,shareslocation,unrestrictedinternet,usersinteract,game,age_rating,Parentalguidance,Downloads,categorygame,low_price_item,top_price_item,price,paidapp,rating,numberreviews,cleaned_numberReviews,Released,Last Updated,CompanyIsExperienced
io.voodoo.paper2,Paper.io 2,voodoo,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000000.0,arcade,4.19,4.19,free,0.0,4.2,"1,293,655",1293655,"Sep 13, 2018","Nov 25, 2020",True
com.playdemic.golf.android,Golf Clash,playdemic,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,sports,0.99,109.99,free,0.0,4.4,"1,740,707",1740707,"Jan 18, 2017","Nov 19, 2020",False
com.ea.game.simcitymobile_row,SimCity BuildIt,electronic arts,1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,50000000.0,simulation,1.09,109.99,free,0.0,4.5,"4,773,670",4773670,"Dec 15, 2014","Oct 20, 2020",True
com.rovio.angrybirdsfriends,Angry Birds Friends,rovio entertainment corporation,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,arcade,0.99,79.99,free,0.0,4.4,"888,721",888721,"May 2, 2013","Nov 26, 2020",True
com.fds.infiniteflight,Infinite Flight - Flight Simulator,infinite flight llc,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,simulation,4.49,84.99,5.49,1.0,3.9,"62,328",62328,"Jul 7, 2013","Nov 05, 2020",False
com.tfgco.games.strategy.free.castlecrush,Castle Crush: Free Strategy Card Games,fun games for free,1.0,0.0,1.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,strategy,1.09,104.99,free,0.0,4.4,"1,010,812",1010812,"Jun 20, 2017","Nov 10, 2020",True
com.ea.gp.bej3,Bejeweled Classic,electronic arts,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,casual,1.09,21.99,free,0.0,4.5,"222,441",222441,"Dec 19, 2014","Jul 24, 2020",True
de.agrothe.go,GOdroid,andreas grothe,0.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,board,,,free,0.0,4.0,"7,851",7851,"Feb 2, 2010","Jul 09, 2013",False
com.faceplus.bubble.breaker,Bubble Breaker,face plus,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,casual,,,free,0.0,4.4,"24,731",24731,"Sep 1, 2015","Sep 02, 2020",False
com.marmalade.cluedogame,Clue,marmalade game studio,1.0,0.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000.0,board,0.99,34.99,2.29,1.0,4.4,"28,144",28144,"Mar 10, 2017","Oct 26, 2020",True
com.sf27.Sudoku.googleplay.free,Sudoku Free,"studio five27, llc (new)",0.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,puzzle,,,free,0.0,3.9,"1,336",1336,"Feb 5, 2016","Feb 06, 2016",False
com.ketchapp.spacefrontier,Space Frontier,ketchapp,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,arcade,1.99,1.99,free,0.0,3.8,"99,88",9988,"Jul 26, 2017","Oct 09, 2020",True
com.icenta.sudoku.ui,Sudoku,genina.com,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,2.09,2.09,free,0.0,4.7,"566,162",566162,,"Sep 18, 2019",False
com.protostar.sling,Sling Kong,protostar,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,arcade,0.99,19.99,free,0.0,4.5,"234,46",23446,"Aug 5, 2015","Nov 16, 2020",True
com.dreamed.physicsdrop,Physics Drop,idc games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,0.99,0.99,free,0.0,4.0,"182,503",182503,"Sep 18, 2016","Jan 14, 2019",False
com.imangi.templerun2,Temple Run 2,imangi studios,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,500000000.0,action,0.99,49.99,free,0.0,4.4,"8,856,882",8856882,"Jan 23, 2013","Nov 20, 2020",True
me.pou.app,Pou,zakeh,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000000.0,casual,0.99,24.99,free,0.0,4.4,"10,866,398",10866398,"Aug 5, 2012","Aug 22, 2020",False
com.halfbrick.jetpackjoyride,Jetpack Joyride,halfbrick studios,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000000.0,arcade,0.79,99.99,free,0.0,4.6,"4,784,139",4784139,"Sep 27, 2012","Nov 19, 2020",True
net.mobigame.zombietsunami,Zombie Tsunami,mobigame s.a.r.l.,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000000.0,arcade,0.99,99.99,free,0.0,4.5,"5,345,775",5345775,"Sep 10, 2013","May 15, 2020",False
com.outfit7.mytalkingtomfree,My Talking Tom,outfit7 limited,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,500000000.0,casual,0.50,99.99,free,0.0,4.5,"15,819,580",15819580,"Nov 11, 2013","Oct 19, 2020",True
com.sega.sonicdash,Sonic Dash,sega,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000000.0,arcade,1.09,109.99,free,0.0,4.6,"4,354,087",4354087,"Nov 26, 2013","Oct 27, 2020",True
com.ea.gp.simsmobile,The Sims? Mobile,electronic arts,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,simulation,1.09,109.99,free,0.0,3.9,"954,351",954351,"Mar 6, 2018","Nov 18, 2020",True
com.jetstartgames.chess,Chess,chess prince,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000000.0,board,1.09,3.79,free,0.0,4.3,"910,457",910457,"Jun 25, 2015","Aug 12, 2020",False
com.world3dgames.rushKartRacing,Rush Kart Racing 3D,world 3d games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,racing,1.79,23.99,free,0.0,3.8,"18,51",1851,"Dec 10, 2015","Sep 22, 2020",False
com.ea.gp.fifamobile,FIFA Soccer,electronic arts,1.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,100000000.0,sports,1.09,109.99,free,0.0,4.0,"5,927,563",5927563,"Oct 10, 2016","Nov 24, 2020",True
com.azulmultimedia.kidsracing,"Kids Racing Islands, race for kids",azul multimedia,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,racing,2.69,2.69,free,0.0,3.9,"1,397",1397,"Jan 6, 2016","Sep 02, 2018",False
com.teachersparadise.alfabetospanishalphabet,Alfabeto - Spanish Alphabet Game,teachersparadise.com,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,educational,,,free,0.0,4.3,"4,032",4032,"Nov 23, 2010","Dec 29, 2018",True
com.ketchapp.rider,Rider,ketchapp,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,50000000.0,arcade,0.99,19.99,free,0.0,4.2,"886,565",886565,"Jun 21, 2017","Mar 27, 2020",True
com.ea.gp.fifaultimate,EA SPORTS? FIFA 19 Companion,electronic arts,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,sports,2.69,99.99,free,0.0,4.1,"396,425",396425,"Sep 21, 2016","Nov 17, 2020",True
com.rovio.blast,Angry Birds Blast,rovio entertainment corporation,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,0.99,99.99,free,0.0,4.5,"280,404",280404,"Dec 21, 2016","Nov 20, 2020",True
com.weplaydots.twodotsandroid,Two Dots,playdots,1.0,1.0,1.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,0.99,109.99,free,0.0,4.6,"704,157",704157,"Nov 12, 2014","Nov 23, 2020",True
com.differencetenderwhite.skirt,Block Puzzle Jewel,hua weiwei,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000000.0,puzzle,,,free,0.0,4.3,"1,067,461",1067461,"Jan 29, 2016","Nov 24, 2020",True
com.crossword.bible.cookies.find.english,Word Connect - Word Games Puzzle,magic word games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,word,0.99,104.99,free,0.0,4.6,"296,57",29657,"Aug 22, 2017","May 26, 2020",False
com.word.puzzle.game.connect,Word Link,worzzle games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,word,0.99,49.99,free,0.0,4.5,"495,233",495233,"Oct 29, 2017","May 26, 2020",False
com.fortune.sim.game.cash,Hello Stars,fastone games,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,50000000.0,puzzle,0.99,54.99,free,0.0,4.4,"567,668",567668,"Apr 3, 2018","Feb 22, 2020",True
com.noodlecake.reallybadchess,Really Bad Chess,noodlecake studios inc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,board,1.09,3.19,free,0.0,4.4,"23,002",23002,"May 17, 2017","Jul 22, 2020",True
puzzle.wood.block.cube.music.box,Wood Block - Music Box,<u+0433><u+043e><u+043b><u+043e><u+0432><u+043e><u+043b><u+043e><u+043c><u+043a><u+0430> world studio,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,,,free,0.0,4.4,"315,288",315288,"Aug 14, 2018","Nov 24, 2020",True
com.the.maze.adventures.vr,The Maze Adventure VR,appteeka vr games,1.0,1.0,0.0,0.0,0.0,0.0,1,16+,0.0,500000.0,adventure,0.99,2.99,free,0.0,3.3,"1,701",1701,"Feb 3, 2016","Nov 12, 2020",True
game.puzzle.woodypuzzle,Woody ? Block Puzzle,free block puzzle games inc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,0.69,42.99,free,0.0,4.6,"186,208",186208,"Jun 12, 2017","Nov 23, 2020",True
com.nexttechgamesstudio.vrrollercoaster,VR Roller Coaster Crazy Rider & Adventure Thrills,coloring by number - pixel art games : next tech,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,simulation,1.89,1.89,free,0.0,4.1,"4,456",4456,"Dec 12, 2017","Feb 24, 2020",False
com.dodreams.driveahead,Drive Ahead!,dodreams ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,racing,1.09,109.99,free,0.0,4.4,"1,185,676",1185676,"Oct 7, 2015","Nov 27, 2020",True
com.tinyco.potter,Harry Potter: Hogwarts Mystery,"jam city, inc.",1.0,0.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,adventure,0.89,99.99,free,0.0,4.2,"1,591,432",1591432,"Apr 24, 2018","Nov 11, 2020",True
com.luckyday.app,Lucky Day - Win Real Money,"lucky day entertainment, inc.",0.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,casino,,,free,0.0,4.6,"733,248",733248,"Apr 22, 2015","Oct 23, 2020",False
com.ustwo.monumentvalley,Monument Valley,ustwo games,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,1.79,1.79,2.99,1.0,4.8,"214,858",214858,"May 14, 2014","Jan 23, 2020",True
apps.r.twothousandfortyeight,2048,r. apps,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,3.19,3.19,free,0.0,4.5,"14,414",14414,"Oct 8, 2017","Oct 04, 2020",False
com.dodreams.driveaheadsports,Drive Ahead! Sports,dodreams ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,sports,1.09,279.99,free,0.0,4.2,"125,609",125609,"Oct 19, 2016","Aug 27, 2019",True
coolcherrytrees.games.reactor,2 Player Reactor (Multiplayer),cool cherry trees,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,puzzle,,,free,0.0,4.2,"170,061",170061,,"May 31, 2016",True
com.playrix.gardenscapes,Gardenscapes,playrix,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000000.0,casual,0.59,109.99,free,0.0,4.4,"6,468,752",6468752,"Aug 24, 2016","Oct 26, 2020",True
center.happybaby.babygames,Baby Games,happy baby,1.0,1.0,1.0,1.0,0.0,0.0,1,everyone,0.0,500000.0,educational,,,free,0.0,3.9,"1,046",1046,"Jan 29, 2016","Feb 05, 2019",False
com.edujoy.Baby_puzzles,Baby puzzles,appquiz,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,educational,3.99,3.99,free,0.0,4.2,"17,076",17076,"Sep 19, 2015","Dec 16, 2019",True
com.asmolgam.maps,Maps of All Countries in the World: Geography Quiz,andrey solovyev,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,trivia,,,free,0.0,4.5,"5,242",5242,"Sep 13, 2014","Mar 31, 2020",True
com.Jespertheend.splix,splix.io,jesper the end,0.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,strategy,,,free,0.0,3.1,"66,069",66069,"Sep 12, 2016","Sep 03, 2020",False
com.lima.doodlejump,Doodle Jump,lima sky llc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,arcade,0.99,9.99,free,0.0,4.5,"1,105,103",1105103,"Mar 15, 2013","Jul 31, 2019",False
com.asmolgam.capitals,Capitals of All Countries in the World: City Quiz,andrey solovyev,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,educational,,,free,0.0,4.4,"29,289",29289,"Sep 4, 2014","Feb 20, 2020",True
com.asmolgam.flags,Flags of All Countries of the World: Guess-Quiz,andrey solovyev,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,trivia,,,free,0.0,4.2,"33,184",33184,"Aug 31, 2014","May 05, 2020",True
air.com.pixelfederation.diggy,Diggy's Adventure: Escape this 2D Mine Maze Puzzle,pixel federation games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,adventure,1.19,239.99,free,0.0,4.5,"357,775",357775,"Oct 11, 2016","Nov 24, 2020",True
com.plarium.zoo,Family Zoo: The Story,plarium  llc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,puzzle,0.99,109.99,free,0.0,4.4,"172,82",17282,"Aug 16, 2017","Nov 20, 2020",True
br.com.tapps.dinoquest,Dino Quest - Dinosaur Discovery and Dig Game,tapps games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,strategy,1.08,16.26,free,0.0,4.1,"49,207",49207,"Aug 5, 2013","Nov 18, 2020",True
com.rafotech.piggyboom,Piggy Boom,aladin interactive,1.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,5000000.0,casual,1.09,249.99,free,0.0,4.5,"142,919",142919,"Jul 7, 2016","Sep 09, 2020",True
com.europosit.pixelcoloring,Pixel Art: Color by Number,easybrain,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,puzzle,4.29,84.99,free,0.0,4.6,"1,521,478",1521478,"Oct 16, 2017","Nov 26, 2020",True
com.cardgame.solitaire,Solitaire,me2zen solitaire card free games,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,card,,,free,0.0,4.7,"149,237",149237,"Jan 23, 2017","Sep 25, 2020",False
com.gramgames.mergetown,Merge Town!,gram games limited,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,2.29,6.99,free,0.0,4.2,"42,118",42118,"Sep 27, 2017","Aug 11, 2020",True
air.com.coworkdream.PicrossTColor,Picross TwoColor - nonograms,coworkdream,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,,,free,0.0,4.4,"2,716",2716,"Oct 18, 2016","Oct 28, 2019",False
com.moonactive.coinmaster,Coin Master,moon active,1.0,1.0,0.0,0.0,0.0,0.0,1,12+,0.0,50000000.0,casual,1.09,349.99,free,0.0,4.1,"1,876,533",1876533,"Feb 4, 2016","Nov 09, 2020",False
com.appynation.wbpc,Picture Cross,appynation ltd.,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,1000000.0,puzzle,1.39,11.99,free,0.0,3.8,"19,12",1912,"May 11, 2015","Oct 19, 2020",True
air.com.pixelfederation.seaport.explore.collect.trade,Sea Port: Ship Trade and Strategy Simulator,pixel federation games,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,simulation,1.29,179.99,free,0.0,4.3,"144,93",14493,"Feb 14, 2018","Nov 20, 2020",True
com.socialquantum.west3dint,Wild West: New Frontier. Build your super farm.,social quantum ltd,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,simulation,0.99,104.99,free,0.0,4.2,"73,655",73655,"Nov 7, 2017","Sep 12, 2019",True
com.ferrero.magickinder.tablet,Magic Kinder Official App - Free Kids Games,ferrero trading lux s.a.,0.0,0.0,0.0,0.0,0.0,1.0,1,everyone,0.0,5000000.0,educational,,,free,0.0,4.0,"76,584",76584,"Nov 6, 2017","Sep 18, 2020",False
com.divofmod.blackstories,Black Stories,flexsoft,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,100000.0,puzzle,1.09,1.09,free,0.0,4.0,"1,148",1148,"May 6, 2017","Aug 08, 2020",False
com.ejelta.slitherlink.ads,Slitherlink,ejelta llc,1.0,0.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000.0,puzzle,1.09,3.19,free,0.0,4.5,"3,335",3335,"Oct 4, 2010","Nov 17, 2019",False
com.bigduckgames.flowhexes,Flow Free: Hexes,big duck games llc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,puzzle,0.99,3.99,free,0.0,4.6,"33,621",33621,"Oct 10, 2016","Jul 05, 2020",True
com.supercell.hayday,Hay Day,supercell,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,100000000.0,casual,1.09,109.99,free,0.0,4.6,"10,907,474",10907474,"Nov 13, 2013","Nov 25, 2020",True
com.nordcurrent.canteenhd,Cooking Fever,nordcurrent,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000000.0,arcade,1.09,109.99,free,0.0,4.4,"3,848,934",3848934,"Feb 25, 2015","Nov 10, 2020",True
com.riseup.game,Rise Up,serkan ?zyilmaz,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,100000000.0,arcade,2.29,3.39,free,0.0,3.9,"1,226,091",1226091,"Mar 31, 2018","Nov 15, 2020",False
com.atari.mobile.rct4m,RollerCoaster Tycoon? 4 Mobile,"atari, inc.",1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,simulation,0.78,109.99,free,0.0,4.0,"294,035",294035,"Oct 16, 2014","Jun 26, 2018",True
com.bertheussen.cargame,Race Day - Multiplayer Racing,bertheussen it,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,5000000.0,racing,0.69,5.78,free,0.0,4.4,"64,194",64194,"Dec 3, 2014","Oct 19, 2016",True
com.ea.game.starwarscapital_row,Star Wars?: Galaxy of Heroes,electronic arts,1.0,0.0,1.0,0.0,0.0,0.0,1,12+,0.0,10000000.0,role playing,1.09,109.99,free,0.0,4.4,"1,552,601",1552601,"Nov 9, 2015","Oct 30, 2020",True
com.karmangames.hearts,Hearts,karman games,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,1000000.0,card,2.09,2.09,free,0.0,4.4,"48,934",48934,"Feb 9, 2012","Oct 16, 2020",True
com.lulo.scrabble.classicwords,Classic Words Solo,lulo apps,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,word,1.19,1.19,free,0.0,4.4,"151,672",151672,"May 20, 2012","Oct 24, 2020",False
com.gameloft.android.ANMP.GloftM5HM,Modern Combat 5: eSports FPS,gameloft se,1.0,1.0,0.0,0.0,0.0,1.0,1,16+,0.0,100000000.0,action,0.50,99.99,free,0.0,4.2,"3,230,260",3230260,"Jul 23, 2014","Oct 21, 2020",True
com.gameloft.android.ANMP.GloftNOHM,N.O.V.A. Legacy,gameloft se,1.0,1.0,0.0,1.0,0.0,1.0,1,7+,0.0,50000000.0,action,0.50,99.99,free,0.0,4.2,"1,285,108",1285108,"Mar 27, 2017","Oct 15, 2020",True
com.fingersoft.makemore,Make More! ? Idle Manager,bad crane,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,casual,0.99,59.99,free,0.0,4.5,"532,208",532208,"Oct 19, 2016","Sep 28, 2020",True
fr.two4tea.fightlist,Fight List - Categories Game,voodoo,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,trivia,0.99,99.99,free,0.0,4.2,"257,839",257839,"Jun 8, 2016","Nov 05, 2020",True
com.etermax.preguntados.lite,Trivia Crack,etermax,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,100000000.0,trivia,0.99,109.99,free,0.0,4.3,"6,792,891",6792891,"Oct 24, 2013","Nov 27, 2020",True
com.asmolgam.europe,"European Countries - Maps, Flags and Capitals Quiz",andrey solovyev,0.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,500000.0,trivia,,,free,0.0,4.4,"6,459",6459,"Sep 1, 2014","Mar 26, 2020",True
com.ansangha.drparking4,Dr. Parking 4,sud inc.,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,50000000.0,racing,2.12,21.33,free,0.0,4.1,"592,132",592132,"Sep 11, 2015","Aug 04, 2020",True
air.com.freshplanet.games.SongPop2,SongPop 2 - Guess The Song,freshplanet,1.0,1.0,0.0,1.0,0.0,1.0,1,16+,0.0,5000000.0,music,1.09,214.99,free,0.0,4.1,"129,3",1293,"Oct 6, 2015","Nov 18, 2020",True
com.blitwise.ptankshd,Pocket Tanks,"blitwise productions, llc",1.0,1.0,0.0,0.0,0.0,1.0,1,7+,0.0,5000000.0,strategy,0.72,4.01,free,0.0,4.5,"158,241",158241,"Dec 7, 2012","Mar 25, 2020",False
com.gameloft.android.ANMP.GloftA8HM,Asphalt 8: Airborne - Fun Real Car Racing Game,gameloft se,1.0,1.0,0.0,1.0,0.0,0.0,1,7+,0.0,100000000.0,racing,0.50,99.99,free,0.0,4.5,"8,922,179",8922179,"Aug 20, 2013","Oct 30, 2020",True
com.chess,Chess ? Play & Learn,chess.com,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,board,0.75,114.99,free,0.0,4.6,"250,205",250205,"Feb 1, 2010","Nov 27, 2020",True
com.fungames.sniper3d,Sniper 3D Gun Shooter: Free Fun Shooting Games,fun games for free,1.0,1.0,0.0,0.0,0.0,0.0,1,18+,0.0,100000000.0,action,1.08,124.99,free,0.0,4.5,"11,059,378",11059378,"Nov 13, 2014","Nov 24, 2020",True
com.mobirix.swipebrick,Bricks Breaker Puzzle,mobirix,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,arcade,2.99,99.99,free,0.0,4.4,"88,67",8867,"Jul 16, 2017","Jun 02, 2020",True
com.com2us.acefishing.normal.freefull.google.global.android.common,Ace Fishing: Wild Catch,com2us,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,sports,1.09,139.99,free,0.0,4.4,"1,359,119",1359119,"Mar 26, 2014","Sep 23, 2020",True
com.com2us.golfstarworldtour.normal.freefull.google.global.android.common,Golf Star?,com2us,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,sports,1.09,109.99,free,0.0,4.2,"452,098",452098,"May 2, 2013","Nov 20, 2020",True
com.scopely.whiplash,WWE Champions 2019,scopely,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,role playing,1.09,349.99,free,0.0,4.0,"325,466",325466,"Jan 25, 2017","Nov 11, 2020",True
com.ohbibi.sup,SUP Multiplayer Racing,oh bibi,1.0,1.0,1.0,1.0,0.0,0.0,1,everyone,0.0,10000000.0,racing,0.59,169.99,free,0.0,4.4,"316,547",316547,"May 30, 2017","Jul 16, 2020",True
com.pnixgames.minigolfking,Mini Golf King - Multiplayer Game,pnix,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,10000000.0,sports,0.79,84.99,free,0.0,4.3,"700,248",700248,"Dec 6, 2017","Nov 17, 2020",False
com.x3m.tx4,Trial Xtreme 4: extreme bike racing champions,deemedya inc,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,racing,0.67,224.99,free,0.0,4.3,"676,159",676159,"Jan 14, 2015","Nov 23, 2020",True
com.itchmedia.ta3,Baseball Boy!,voodoo,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,arcade,0.99,9.99,free,0.0,3.8,"210,884",210884,"Feb 13, 2018","Sep 24, 2020",True
com.turborilla.bmx2,Mad Skills BMX 2,turborilla,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,action,1.89,64.99,free,0.0,4.2,"65,152",65152,"Jan 31, 2018","Jul 08, 2020",True
air.com.pkama.rummyworld3,Rummy World,p-kama,1.0,0.0,0.0,1.0,0.0,0.0,1,everyone,0.0,100000.0,board,0.99,99.99,free,0.0,3.7,"3,488",3488,"Dec 18, 2016","Feb 17, 2020",False
com.hutchgames.hillclimb,MMX Hill Dash,hutch games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,racing,2.39,39.99,free,0.0,4.6,"272,322",272322,"May 25, 2016","Jul 11, 2019",True
com.fungames.battletanksbeta,War Machines: Free Multiplayer Tank Shooting Games,fun games for free,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,10000000.0,action,1.09,114.99,free,0.0,4.4,"766,093",766093,"Nov 16, 2016","Nov 19, 2020",True
com.mobirix.eightblock,Block Breaker King,mobirix,1.0,1.0,0.0,0.0,0.0,1.0,1,everyone,0.0,100000.0,puzzle,1.99,99.99,free,0.0,4.3,"1,644",1644,"Oct 29, 2017","Oct 07, 2020",True
com.mnightt.slices,Slices,good job games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,arcade,1.19,8.99,free,0.0,4.4,"163,866",163866,"Sep 24, 2017","Nov 17, 2020",True
com.physics.sim.game.cat,Hello Cats,fastone games,1.0,1.0,0.0,0.0,0.0,0.0,1,7+,0.0,10000000.0,puzzle,1.09,20.99,free,0.0,4.3,"213,601",213601,"Aug 7, 2018","Feb 19, 2019",True
com.secondarm.taptapdash,Tap Tap Dash,cheetah games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,arcade,0.99,4.99,free,0.0,4.4,"1,107,340",1107340,"Nov 5, 2015","Nov 25, 2020",True
com.goodsofttech.puzzlesforkids,Bob - jigsaw puzzles free games for kids & parents,goodsofttech,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,5000000.0,puzzle,4.19,13.99,free,0.0,4.3,"17,737",17737,"Oct 19, 2015","Aug 31, 2020",True
com.episodeinteractive.android.catalog,Episode - Choose Your Story,episode interactive,1.0,1.0,0.0,0.0,0.0,1.0,1,12+,0.0,50000000.0,simulation,0.59,110.47,free,0.0,4.2,"2,559,980",2559980,"Feb 20, 2014","Nov 18, 2020",False
com.biglime.cookingmadness,Cooking Madness - A Chef's Restaurant Games,girl games - cooking games,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,10000000.0,arcade,1.09,109.99,free,0.0,4.7,"1,290,431",1290431,"Sep 30, 2017","Nov 25, 2020",False
com.fungames.flightpilot,Flight Pilot Simulator 3D Free,fun games for free,1.0,1.0,0.0,0.0,0.0,0.0,1,everyone,0.0,50000000.0,simulation,2.14,79.99,free,0.0,4.4,"2,368,941",2368941,"Feb 23, 2015","Sep 08, 2020",True
