purchases,ads,sharesinfo,shareslocation,usersinteract,age_rating,Parentalguidance,paidapp,Category2,Editors Choice,CompanyIsExperienced,Install per Avg,Rating3,install_scaled,rating_scaled,predictor
1,1,0,0,0,7+,0,0,Simulation,0,0,0.48,3.1,-0.198661784,-2.894911641,0.57510831
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.86,3.9,-0.053483546,-0.70432011,0.037669537
1,1,0,0,1,12+,0,0,Action,0,1,1.48,4.2,0.183386209,0.117151715,0.021484009
1,1,0,0,0,12+,0,0,Action,0,1,0.3,3.6,-0.267430422,-1.525791934,0.408043181
0,1,0,0,0,everyone,0,0,Simulation,0,1,0.03,3.4,-0.37058338,-2.073439817,0.768382336
0,1,0,0,0,everyone,0,0,Simulation,0,1,2.2,4.1,0.458460764,-0.156672227,-0.071828069
1,0,0,0,0,everyone,0,0,Simulation,0,1,2.81,4.2,0.691510039,0.117151715,0.081011587
1,1,0,0,0,7+,0,0,Simulation,0,1,0.39,4,-0.233046103,-0.430496168,0.100325454
0,1,0,0,0,7+,0,0,Simulation,0,0,0.03,3,-0.37058338,-3.168735582,1.174280743
1,1,0,0,0,everyone,0,0,Simulation,0,1,1.7,4,0.267436767,-0.430496168,-0.115130504
0,1,0,0,0,everyone,0,0,Action,0,1,1.65,4.3,0.248334368,0.390975656,0.097092692
1,1,0,0,0,7+,0,0,Action,0,1,0.24,3.9,-0.290353302,-0.70432011,0.204501669
0,0,0,0,0,everyone,0,0,Simulation,0,0,0.09,4.1,-0.347660501,-0.156672227,0.054468745
0,1,0,0,0,12+,0,0,Arcade,0,1,0.66,4.2,-0.129893145,0.117151715,-0.015217205
0,1,0,0,0,everyone,0,0,Simulation,0,0,0.17,3.2,-0.317096661,-2.6210877,0.831138158
0,1,0,1,0,16+,0,0,Simulation,0,0,0.21,3,-0.301814742,-3.168735582,0.956371111
1,1,0,0,0,16+,0,0,Action,0,1,0.18,4,-0.313276181,-0.430496168,0.134864196
1,1,0,0,1,7+,0,0,Action,0,0,1.03,4.2,0.011464612,0.117151715,0.001343099
1,1,0,0,1,everyone,0,0,Casual,0,1,2.87,4.4,0.714432919,0.664799597,0.474954717
0,1,0,0,0,everyone,0,0,Simulation,0,0,0.98,4.5,-0.007637787,0.938623539,-0.007169007
1,1,0,0,0,everyone,0,0,Simulation,0,1,5.35,4.1,1.661911941,-0.156672227,-0.260375445
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.31,3.2,-0.263609942,-2.6210877,0.690944777
1,1,0,0,0,everyone,0,0,Simulation,0,1,2.38,4.2,0.527229402,0.117151715,0.061765828
1,1,0,0,0,everyone,0,0,Travel & Local,0,0,0.1,3.6,-0.343840021,-1.525791934,0.52462833
1,1,0,0,0,everyone,0,0,Simulation,0,1,1.15,3.9,0.057310372,-0.70432011,-0.040364847
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.99,3.8,-0.003817307,-0.978144051,0.003733876
0,1,0,0,0,7+,0,0,Simulation,0,1,0.07,3.8,-0.355301461,-0.978144051,0.34753601
1,1,0,1,1,12+,0,0,Arcade,0,1,12.1,4.2,4.240735891,0.117151715,0.49680948
1,1,0,0,0,everyone,0,0,Puzzle,0,1,12.63,4.2,4.443221327,0.117151715,0.520530996
1,1,0,0,1,everyone,0,0,Strategy,0,1,1.43,4.1,0.164283809,-0.156672227,-0.02573871
1,1,0,0,0,everyone,0,0,Role Playing,0,0,1.84,4.1,0.320923486,-0.156672227,-0.050279797
1,1,0,0,0,everyone,0,0,Simulation,0,1,1.69,4.3,0.263616288,0.390975656,0.103067551
1,1,0,0,0,everyone,0,0,Simulation,0,0,0.51,3.9,-0.187200344,-0.70432011,0.131848967
1,1,0,0,0,everyone,0,0,Arcade,0,1,1.04,4.2,0.015285092,0.117151715,0.001790675
1,1,0,0,0,everyone,0,0,Simulation,0,0,0.08,3.7,-0.351480981,-1.251967993,0.440042938
0,1,0,0,0,everyone,0,0,Card,0,1,0.67,4.8,-0.126072665,1.760095363,-0.221899913
1,1,0,0,0,everyone,0,0,Casual,0,1,0.24,4.4,-0.290353302,0.664799597,-0.193026758
1,1,0,0,0,everyone,0,0,Arcade,0,1,2.72,4,0.65712572,-0.430496168,-0.282890105
1,0,0,0,1,7+,0,0,Adventure,1,1,1.31,4.3,0.11843805,0.390975656,0.046306394
1,1,0,0,0,everyone,0,0,Racing,0,1,5.78,4.2,1.826192577,0.117151715,0.213941591
0,1,0,0,0,everyone,0,0,Arcade,0,0,0.37,4.2,-0.240687063,0.117151715,-0.028196902
1,1,0,0,1,7+,0,0,Sports,0,0,0.13,4.2,-0.332378581,0.117151715,-0.038938721
1,1,0,0,1,12+,0,0,Action,1,1,5,4,1.528195143,-0.430496168,-0.657882154
0,1,0,0,0,everyone,0,0,Trivia,0,1,2.35,4.2,0.515767963,0.117151715,0.060423101
1,1,0,0,0,everyone,0,0,Puzzle,0,1,2.12,4.3,0.427896924,0.390975656,0.167297281
1,1,0,0,0,everyone,0,0,Arcade,0,0,3.19,4,0.836688276,-0.430496168,-0.360191097
1,1,0,0,1,everyone,0,0,Racing,0,1,12.96,4.4,4.569297165,0.664799597,3.037666915
1,1,0,0,0,everyone,0,0,Action,0,1,7.59,4.5,2.517699444,0.938623539,2.363171962
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.27,4.2,-0.278891862,0.117151715,-0.03267266
1,1,0,0,0,everyone,0,0,Arcade,0,1,3.44,4.1,0.932200275,-0.156672227,-0.146049893
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.54,4.7,-0.175738904,1.486271422,-0.261195711
1,0,1,0,1,everyone,0,0,Casual,0,1,5.98,4.6,1.902602176,1.21244748,2.306805214
1,1,0,0,0,everyone,0,0,Arcade,0,0,0.42,4.5,-0.221584663,0.938623539,-0.207984581
1,1,0,0,0,everyone,0,0,Arcade,0,1,9.14,4.3,3.109873833,0.390975656,1.215884962
1,1,0,0,0,7+,0,0,Action,0,1,2.51,4.3,0.576895642,0.390975656,0.225552152
1,0,0,0,1,7+,0,1,Arcade,1,0,1.22,4.5,0.084053731,0.938623539,0.07889481
1,1,0,0,1,7+,0,0,Strategy,0,0,0.47,4.5,-0.202482263,0.938623539,-0.190054619
1,1,0,0,0,12+,0,0,Role Playing,1,1,8.07,4.1,2.701082481,-0.156672227,-0.423184607
1,1,0,0,1,12+,0,0,Role Playing,1,1,0.55,4.5,-0.171918424,0.938623539,-0.16136668
1,0,0,0,1,7+,0,0,Role Playing,0,1,0.41,4.4,-0.225405143,0.664799597,-0.149849248
1,1,0,0,0,7+,0,0,Action,1,1,2.67,4.6,0.63802332,1.21244748,0.773569767
1,1,0,0,0,everyone,0,0,Board,0,1,4.02,4.3,1.15378811,0.390975656,0.451103063
1,1,0,0,0,everyone,0,0,Sports,0,1,0.44,4.4,-0.213943703,0.664799597,-0.142229688
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.82,4.1,-0.068765466,-0.156672227,0.010773639
0,1,0,0,0,everyone,0,0,Arcade,0,1,0.34,3.9,-0.252148503,-0.70432011,0.177593261
1,1,0,0,0,everyone,0,0,Racing,0,1,3.21,4.3,0.844329236,0.390975656,0.330112177
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.33,3.9,-0.255968982,-0.70432011,0.180284102
1,0,0,0,1,everyone,0,1,Word,0,1,0.02,4.7,-0.37440386,1.486271422,-0.556465757
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.12,4,-0.336199061,-0.430496168,0.144732407
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.51,4.6,-0.187200344,1.21244748,-0.226970585
1,1,0,0,0,everyone,0,0,Casual,0,0,0.1,4.2,-0.343840021,0.117151715,-0.040281448
1,1,0,0,0,everyone,0,0,Word,0,0,0.14,4.3,-0.328558101,0.390975656,-0.128458219
1,1,0,0,0,everyone,0,0,Action,0,1,4.43,4,1.310427787,-0.430496168,-0.564134141
1,1,0,0,0,12+,0,0,Puzzle,0,1,12.91,4.1,4.550194765,-0.156672227,-0.712889147
1,1,0,0,0,12+,0,0,Simulation,1,1,2.8,4.4,0.687689559,0.664799597,0.457175742
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.3,4.1,-0.267430422,-0.156672227,0.04189892
0,0,0,0,0,everyone,0,1,Puzzle,0,1,0.06,4.3,-0.35912194,0.390975656,-0.140407936
1,1,0,0,0,everyone,0,0,Simulation,0,1,2.63,3.7,0.622741401,-1.251967993,-0.779652301
0,1,0,0,0,everyone,0,0,Casual,0,1,0.53,4.3,-0.179559384,0.390975656,-0.070203348
1,1,0,0,1,everyone,0,0,Trivia,0,1,3.42,4.1,0.924559315,-0.156672227,-0.144852767
1,1,0,0,0,everyone,0,0,Strategy,0,1,2.48,4.5,0.565434202,0.938623539,0.530729851
1,1,0,0,0,everyone,0,0,Casual,1,1,4.45,4.3,1.318068747,0.390975656,0.515332793
0,1,0,0,0,everyone,0,0,Casual,0,1,0.91,4,-0.034381147,-0.430496168,0.014800952
0,1,0,0,0,everyone,0,1,Puzzle,0,0,0.07,3.9,-0.355301461,-0.70432011,0.250245964
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.85,3.8,-0.057304026,-0.978144051,0.056051592
1,1,0,0,0,everyone,0,0,Arcade,0,1,0.37,4.3,-0.240687063,0.390975656,-0.094102782
1,1,0,0,0,everyone,0,0,Simulation,0,0,0.56,3.9,-0.168097944,-0.70432011,0.118394762
0,1,0,0,0,everyone,0,0,Arcade,0,1,9.99,4.2,3.434614626,0.117151715,0.402370992
1,1,0,0,0,everyone,0,0,Card,0,1,0.06,4.5,-0.35912194,0.938623539,-0.337080307
1,1,0,0,0,everyone,0,0,Action,0,1,2.66,3.8,0.63420284,-0.978144051,-0.620341736
1,0,0,0,0,16+,0,0,Casual,0,0,0.03,4.2,-0.37058338,0.117151715,-0.043414478
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.45,4.4,-0.210123223,0.664799597,-0.139689834
0,1,0,0,0,12+,0,0,Board,0,1,0.18,4.4,-0.313276181,0.664799597,-0.208265879
1,1,0,0,0,everyone,0,0,Board,0,1,0.71,4.6,-0.110790745,1.21244748,-0.13432796
0,1,0,0,0,everyone,0,0,Casual,0,0,1.59,4.4,0.225411488,0.664799597,0.149853467
1,0,0,0,0,everyone,0,0,Arcade,0,1,0.67,4.1,-0.126072665,-0.156672227,0.019752085
1,1,0,0,0,everyone,0,0,Puzzle,0,1,1.64,4.4,0.244513888,0.664799597,0.162552734
1,1,0,0,0,everyone,0,0,Arcade,0,1,2.31,4,0.500486043,-0.430496168,-0.215457324
1,0,0,0,1,everyone,0,0,Strategy,0,1,0.59,4.3,-0.156636504,0.390975656,-0.06124106
1,1,0,0,1,everyone,0,0,Casual,0,1,1.29,4.2,0.11079709,0.117151715,0.012980069
1,1,0,0,0,12+,0,0,Arcade,0,1,2.17,3.8,0.446999324,-0.978144051,-0.43722973
1,1,0,0,0,everyone,0,0,Card,0,1,0.08,4.2,-0.351480981,0.117151715,-0.041176599
1,1,0,0,0,everyone,0,0,Card,0,1,0.53,4.4,-0.179559384,0.664799597,-0.119371006
1,1,0,0,0,everyone,0,0,Word,0,1,0.58,4.2,-0.160456984,0.117151715,-0.018797811
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.01,4.6,-0.37822434,1.21244748,-0.458577148
0,1,0,0,0,everyone,0,0,Puzzle,0,1,1.29,4.5,0.11079709,0.938623539,0.103996757
1,0,0,0,0,everyone,0,0,Word,0,1,0.74,3.6,-0.099329305,-1.525791934,0.151555853
1,1,0,0,1,16+,0,0,Strategy,0,0,0.09,3,-0.347660501,-3.168735582,1.101644199
1,1,0,0,0,12+,0,0,Word,0,1,0.04,4.5,-0.3667629,0.938623539,-0.344252291
1,1,0,0,0,everyone,0,0,Puzzle,1,1,4.56,4.6,1.360094026,1.21244748,1.649042575
1,1,0,0,0,everyone,0,0,Simulation,0,1,0.06,4.1,-0.35912194,-0.156672227,0.056264434
1,1,1,0,1,12+,0,0,Card,1,1,4.38,4.4,1.291325388,0.664799597,0.858472598
1,1,0,0,0,everyone,0,0,Action,0,0,1.04,3.7,0.015285092,-1.251967993,-0.019136446
1,1,0,0,1,12+,0,0,Card,1,0,0.24,4.1,-0.290353302,-0.156672227,0.045490298
1,0,1,0,1,12+,0,0,Action,1,0,0.72,4.2,-0.106970265,0.117151715,-0.01253175
1,1,0,0,0,everyone,0,0,Arcade,0,1,3.16,4.3,0.825226837,0.390975656,0.322643604
1,0,0,0,1,everyone,0,0,Strategy,1,1,3.6,4.3,0.993327953,0.390975656,0.388367048
1,1,0,0,0,everyone,0,0,Sports,0,0,0.27,4.4,-0.278891862,0.664799597,-0.185407198
1,1,0,0,1,12+,0,0,Action,1,1,2.78,4.6,0.6800486,1.21244748,0.824523211
1,0,0,1,1,everyone,0,0,Adventure,0,1,0.53,3.1,-0.179559384,-2.894911641,0.519808551
1,0,0,0,1,everyone,0,0,Adventure,0,1,0.15,3.6,-0.324737621,-1.525791934,0.495482043
1,1,1,0,0,everyone,0,0,Puzzle,0,1,0.82,4.3,-0.068765466,0.390975656,-0.026885623
1,0,0,0,1,everyone,0,0,Casual,0,0,0.11,4.6,-0.340019541,1.21244748,-0.412255835
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.13,4.3,-0.332378581,0.390975656,-0.129951934
1,1,1,1,1,everyone,0,0,Board,0,0,30.99,4.3,11.45762247,0.390975656,4.479651461
1,0,1,0,0,everyone,0,0,Casual,1,1,4.42,4.6,1.306607307,1.21244748,1.584192737
1,1,0,0,0,everyone,0,0,Card,0,1,0.52,4.5,-0.183379864,0.938623539,-0.172124657
1,1,0,0,0,everyone,0,0,Card,0,1,0.28,4.7,-0.275071382,1.486271422,-0.408830734
1,1,0,0,1,12+,0,0,Casual,0,1,0.49,4.5,-0.194841304,0.938623539,-0.182882634
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.05,3.9,-0.36294242,-0.70432011,0.255627645
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.05,4.6,-0.36294242,1.21244748,-0.440048623
1,0,1,0,0,everyone,0,0,Casual,0,1,19.86,4.6,7.205428314,1.21244748,8.736203402
1,0,1,0,1,everyone,0,0,Casual,0,1,8.36,4.6,2.811876398,1.21244748,3.409252454
1,1,0,0,1,7+,0,0,Simulation,0,0,0.19,3.7,-0.309455701,-1.251967993,0.387428633
1,1,0,1,1,12+,0,0,Adventure,0,1,1.18,4.3,0.068771811,0.390975656,0.026888104
1,1,0,0,1,12+,0,0,Adventure,0,1,1.18,4.3,0.068771811,0.390975656,0.026888104
1,1,0,0,0,everyone,0,0,Casual,1,1,2.36,4.3,0.519588443,0.390975656,0.203146432
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.01,4.1,-0.37822434,-0.156672227,0.05925725
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.42,4.6,-0.221584663,1.21244748,-0.268659766
1,1,0,0,0,everyone,0,0,Word,1,1,6.38,4.4,2.055421373,0.664799597,1.366443301
0,1,0,0,0,7+,0,0,Puzzle,0,1,1.21,4.3,0.080233251,0.390975656,0.031369248
1,1,0,0,1,everyone,0,0,Board,0,0,1.07,4,0.026746532,-0.430496168,-0.01151428
1,1,0,0,1,everyone,0,0,Puzzle,0,1,0.08,4.6,-0.351480981,1.21244748,-0.426152229
1,0,0,0,0,everyone,0,0,Card,0,0,1.59,4.5,0.225411488,0.938623539,0.211576529
1,0,0,0,0,12+,0,0,Casino,0,1,0.06,4.3,-0.35912194,0.390975656,-0.140407936
1,0,0,0,0,everyone,0,0,Puzzle,0,0,0.14,4.4,-0.328558101,0.664799597,-0.218425293
1,1,0,0,0,everyone,0,0,Casual,0,0,0.99,4.2,-0.003817307,0.117151715,-0.000447204
1,1,0,0,0,everyone,0,0,Casual,0,1,0.28,4.2,-0.275071382,0.117151715,-0.032225084
1,1,0,0,1,everyone,0,0,Casual,0,1,1.7,4.2,0.267436767,0.117151715,0.031330676
0,1,0,0,0,everyone,0,0,Puzzle,0,0,0,4.5,-0.38204482,0.938623539,-0.358596261
1,1,0,0,0,everyone,0,0,Board,0,0,0.21,4.4,-0.301814742,0.664799597,-0.200646319
1,1,0,0,0,everyone,0,0,Arcade,0,1,1.9,3.8,0.343846366,-0.978144051,-0.336331277
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.14,4.5,-0.328558101,0.938623539,-0.308392367
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.09,4.6,-0.347660501,1.21244748,-0.421520098
0,1,0,0,0,everyone,0,0,Puzzle,0,0,0.01,4.5,-0.37822434,0.938623539,-0.355010269
1,1,0,0,1,everyone,0,0,Card,0,1,1.45,4.4,0.171924769,0.664799597,0.114295517
1,1,0,0,0,everyone,0,0,Puzzle,0,1,3.14,4.3,0.817585877,0.390975656,0.319656174
1,1,0,0,0,12+,0,0,Simulation,0,1,0.32,4.4,-0.259789462,0.664799597,-0.17270793
1,1,0,0,0,everyone,0,0,Arcade,0,1,1.74,3.7,0.282718687,-1.251967993,-0.353954747
1,1,0,0,0,everyone,0,0,Puzzle,0,0,0.31,3.9,-0.263609942,-0.70432011,0.185665783
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.03,4.5,-0.37058338,0.938623539,-0.347838284
1,0,0,0,1,12+,0,0,Board,0,0,0.96,4.5,-0.015278747,0.938623539,-0.014340992
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.22,4.1,-0.297994262,-0.156672227,0.046687425
1,1,0,0,0,12+,0,0,Simulation,0,1,2.56,3.9,0.595998041,-0.70432011,-0.419773406
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.13,4.6,-0.332378581,1.21244748,-0.402991573
1,1,0,0,0,everyone,0,0,Trivia,0,1,0.42,4.1,-0.221584663,-0.156672227,0.034716163
1,1,0,0,0,everyone,0,0,Puzzle,1,0,0.66,4.7,-0.129893145,1.486271422,-0.193056469
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.21,4.6,-0.301814742,1.21244748,-0.365934523
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.2,4.7,-0.305635221,1.486271422,-0.454256895
1,1,0,0,0,everyone,0,0,Board,0,1,0.11,4.6,-0.340019541,1.21244748,-0.412255835
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.05,4,-0.36294242,-0.430496168,0.156245321
0,1,0,0,0,everyone,0,0,Board,0,1,3.12,4.5,0.809944917,0.938623539,0.760233364
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.47,3.8,-0.202482263,-0.978144051,0.198056821
1,1,0,0,0,7+,0,0,Simulation,0,1,2.6,4.4,0.611279961,0.664799597,0.406378672
0,0,0,0,0,everyone,0,0,Puzzle,0,0,0.15,4.1,-0.324737621,-0.156672227,0.050877366
1,1,0,0,0,everyone,0,0,Racing,0,1,19.03,4.3,6.88832848,0.390975656,2.693168746
1,1,0,0,0,7+,0,0,Casual,0,1,3.73,4.1,1.042994193,-0.156672227,-0.163408223
1,0,0,0,0,7+,0,0,Role Playing,1,1,0.74,4.3,-0.099329305,0.390975656,-0.03883534
1,0,0,1,0,everyone,0,0,Strategy,1,1,0.14,4.4,-0.328558101,0.664799597,-0.218425293
0,0,0,0,0,everyone,0,0,Puzzle,0,1,0.12,4.4,-0.336199061,0.664799597,-0.223505
1,1,0,0,1,everyone,0,0,Word,0,1,0.16,4,-0.320917141,-0.430496168,0.1381536
1,1,0,0,0,everyone,0,0,Word,1,1,2.17,3.9,0.446999324,-0.70432011,-0.314830613
1,1,0,0,0,everyone,0,0,Role Playing,0,1,2.95,4.1,0.744996758,-0.156672227,-0.116720301
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.04,4.3,-0.3667629,0.390975656,-0.143395366
1,1,0,0,0,everyone,0,0,Music,0,1,0.17,3.7,-0.317096661,-1.251967993,0.39699487
1,1,0,0,0,everyone,0,0,Casual,0,1,2.07,3.8,0.408794525,-0.978144051,-0.399859933
1,1,0,0,0,everyone,0,0,Strategy,0,1,2.16,4.4,0.443178844,0.664799597,0.294625117
1,1,0,0,0,everyone,0,0,Racing,0,1,20.07,4.4,7.285658392,0.664799597,4.843502765
1,1,0,0,0,everyone,0,0,Sports,0,1,11.77,4.3,4.114660053,0.390975656,1.608731913
1,0,0,0,0,everyone,0,0,Puzzle,0,1,7.23,4.5,2.380162167,0.938623539,2.234076236
1,1,1,0,0,7+,0,0,Simulation,0,1,0.43,4.6,-0.217764183,1.21244748,-0.264027635
1,0,1,0,1,everyone,0,0,Casual,1,1,5.19,4.6,1.600784262,1.21244748,1.940866844
1,1,0,0,0,everyone,0,0,Action,1,1,21.64,4.4,7.885473741,0.664799597,5.242259767
1,1,0,0,0,everyone,0,0,Racing,1,1,1.42,4.1,0.16046333,-0.156672227,-0.025140147
1,1,1,0,0,everyone,0,0,Puzzle,1,1,7,4.6,2.292291128,1.21244748,2.779282602
1,1,0,0,0,everyone,0,0,Arcade,0,0,1.97,3.8,0.370589725,-0.978144051,-0.362490135
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.49,4.5,-0.194841304,0.938623539,-0.182882634
1,1,0,0,0,everyone,0,0,Sports,0,1,0.59,4.5,-0.156636504,0.938623539,-0.14702271
1,0,0,0,1,everyone,0,0,Educational,0,0,0.04,4,-0.3667629,-0.430496168,0.157890023
1,1,0,0,1,everyone,0,1,Sports,0,1,0.19,4.3,-0.309455701,0.390975656,-0.120989646
1,1,0,0,0,everyone,0,0,Casual,0,1,1.37,4.1,0.14136093,-0.156672227,-0.022147332
1,1,0,0,0,everyone,0,0,Puzzle,1,1,0.23,4.4,-0.294173782,0.664799597,-0.195566612
1,1,0,0,0,everyone,0,0,Card,0,1,1.47,4.6,0.179565729,1.21244748,0.217714016
1,1,0,0,0,everyone,0,0,Casual,1,1,11.1,4.4,3.858687898,0.664799597,2.565254161
0,1,0,0,0,everyone,0,0,Board,0,1,0.53,4.4,-0.179559384,0.664799597,-0.119371006
0,1,0,0,0,everyone,0,0,Card,0,1,0.57,4.6,-0.164277464,1.21244748,-0.199177798
1,1,0,0,1,12+,0,0,Role Playing,0,1,3.38,4.3,0.909277395,0.390975656,0.355505326
1,1,0,0,1,7+,0,0,Card,1,1,2.43,3.7,0.546331802,-1.251967993,-0.68398993
1,1,0,0,0,everyone,0,0,Strategy,0,0,2.87,4.5,0.714432919,0.938623539,0.670583554
1,1,0,0,0,everyone,0,0,Action,1,1,2.54,4.4,0.588357081,0.664799597,0.391139551
0,1,0,0,0,everyone,0,0,Puzzle,0,1,0.79,4.7,-0.080226906,1.486271422,-0.119238957
1,0,0,0,0,everyone,0,0,Music,0,0,0.03,4.6,-0.37058338,1.21244748,-0.449312886
1,1,0,0,0,everyone,0,0,Arcade,0,1,4.01,4,1.14996763,-0.430496168,-0.495056659
0,1,0,0,0,everyone,0,0,Puzzle,0,0,0.79,4.4,-0.080226906,0.664799597,-0.053334815
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0,4.4,-0.38204482,0.664799597,-0.253983242
1,1,0,0,0,12+,0,0,Simulation,0,1,0.88,4.1,-0.045842586,-0.156672227,0.00718226
1,1,1,0,0,everyone,0,0,Puzzle,0,1,0.28,4.5,-0.275071382,0.938623539,-0.258188474
1,1,1,0,0,7+,0,0,Adventure,1,1,0.72,4.5,-0.106970265,0.938623539,-0.100404809
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.94,4.6,-0.022919707,1.21244748,-0.027788941
1,1,0,0,0,everyone,0,0,Casual,0,0,0.03,4.2,-0.37058338,0.117151715,-0.043414478
1,1,0,0,0,everyone,0,0,Trivia,0,1,0.69,4,-0.118431705,-0.430496168,0.050984395
1,1,0,0,0,everyone,0,0,Board,0,1,9.22,4.6,3.140437672,1.21244748,3.807615742
1,1,0,0,1,everyone,0,0,Casual,0,1,1.33,4.4,0.12607901,0.664799597,0.083817275
1,1,0,0,0,everyone,0,0,Racing,0,1,1.65,4.3,0.248334368,0.390975656,0.097092692
0,1,0,0,0,everyone,0,0,Puzzle,0,0,0.02,4.6,-0.37440386,1.21244748,-0.453945017
1,1,0,0,0,everyone,0,0,Trivia,0,1,0.12,4.6,-0.336199061,1.21244748,-0.407623704
1,1,0,0,0,everyone,0,0,Racing,0,1,1.75,3.5,0.286539167,-1.799615875,-0.515660434
1,1,0,0,1,everyone,0,0,Casual,0,1,0.16,4,-0.320917141,-0.430496168,0.1381536
0,1,0,0,0,everyone,0,0,Board,0,0,0.1,4.2,-0.343840021,0.117151715,-0.040281448
0,1,0,0,0,everyone,0,0,Music,0,0,4.8,3.9,1.451785545,-0.70432011,-1.022521754
1,1,0,0,0,everyone,0,0,Puzzle,0,0,1.1,4.3,0.038207972,0.390975656,0.014938387
1,1,0,0,0,7+,0,0,Adventure,1,1,2.1,4.5,0.420255965,0.938623539,0.394462141
0,1,0,0,0,everyone,0,0,Educational,0,0,0.5,3.7,-0.191020824,-1.251967993,0.239151957
1,1,0,0,0,everyone,0,0,Card,0,1,0.05,4.7,-0.36294242,1.486271422,-0.539430947
0,1,0,0,0,everyone,0,0,Puzzle,0,0,0.75,4.3,-0.095508826,0.390975656,-0.037341626
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.4,4.2,-0.229225623,0.117151715,-0.026854175
1,1,0,0,0,16+,0,0,Simulation,0,0,0.87,4.7,-0.049663066,1.486271422,-0.073812796
1,1,0,0,0,18+,0,0,Simulation,0,1,0.54,4.7,-0.175738904,1.486271422,-0.261195711
1,1,0,0,0,everyone,0,0,Arcade,0,1,1.02,4.4,0.007644132,0.664799597,0.005081816
1,1,0,0,0,everyone,0,0,Arcade,0,1,1.64,4.2,0.244513888,0.117151715,0.028645221
1,1,0,0,0,everyone,0,0,Board,0,1,0.22,4.6,-0.297994262,1.21244748,-0.361302392
1,1,0,0,0,12+,0,0,Puzzle,1,1,0.4,4.8,-0.229225623,1.760095363,-0.403458956
0,1,0,0,0,everyone,0,0,Card,0,1,0.16,4.6,-0.320917141,1.21244748,-0.389095179
1,0,0,0,0,everyone,0,0,Role Playing,0,1,1.17,4.2,0.064951331,0.117151715,0.00760916
1,1,0,0,0,12+,0,0,Role Playing,1,0,0.94,4.8,-0.022919707,1.760095363,-0.04034087
1,1,0,0,0,everyone,0,0,Simulation,0,1,1.38,4.4,0.14518141,0.664799597,0.096516543
1,1,0,0,0,everyone,0,0,Action,0,1,3.01,4.2,0.767919638,0.117151715,0.089963102
1,1,0,0,1,7+,0,0,Strategy,0,0,1.04,4.1,0.015285092,-0.156672227,-0.002394749
0,0,0,0,0,everyone,0,0,Strategy,0,1,0.02,4,-0.37440386,-0.430496168,0.161179427
1,0,0,0,0,7+,0,0,Racing,1,1,8.83,4.1,2.991438955,-0.156672227,-0.468675403
1,1,0,0,0,everyone,0,0,Strategy,0,1,0.3,4.5,-0.267430422,0.938623539,-0.251016489
1,0,0,0,0,everyone,0,0,Strategy,0,0,0.03,4.3,-0.37058338,0.390975656,-0.14488908
1,0,0,0,1,12+,0,0,Strategy,0,1,0.32,3.8,-0.259789462,-0.978144051,0.254111517
0,1,0,0,0,everyone,0,0,Strategy,0,1,0.34,4.1,-0.252148503,-0.156672227,0.039504667
1,0,0,0,1,everyone,0,0,Strategy,0,0,0.01,3.6,-0.37822434,-1.525791934,0.577091647
1,1,0,0,0,everyone,0,0,Simulation,0,0,0.05,4,-0.36294242,-0.430496168,0.156245321
1,0,0,0,0,everyone,0,0,Strategy,0,1,0.11,4.3,-0.340019541,0.390975656,-0.132939363
1,1,0,0,0,everyone,0,0,Puzzle,0,1,0.14,4.2,-0.328558101,0.117151715,-0.038491145
1,0,0,0,1,7+,0,0,Strategy,0,1,0.47,4.2,-0.202482263,0.117151715,-0.023721144
